EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,4 Carajás,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas.xlsx,Carajás,rea_de_Floresta_km,8144011.0
RI Carajás,4 Carajás,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas.xlsx,Carajás,rea_de_Floresta_km,154551.0
Bom Jesus do Tocantins,4 Carajás,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas.xlsx,Carajás,rea_de_Floresta_km,8941.0
Brejo Grande do Araguaia,4 Carajás,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas.xlsx,Carajás,rea_de_Floresta_km,1581.0
Canaã dos Carajás,4 Carajás,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas.xlsx,Carajás,rea_de_Floresta_km,12957.0
Curionópolis,4 Carajás,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas.xlsx,Carajás,rea_de_Floresta_km,2963.0
Eldorado do Carajás,4 Carajás,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas.xlsx,Carajás,rea_de_Floresta_km,2003.0
Marabá,4 Carajás,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas.xlsx,Carajás,rea_de_Floresta_km,60658.0
Palestina do Pará,4 Carajás,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas.xlsx,Carajás,rea_de_Floresta_km,1274.0
Parauapebas,4 Carajás,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas.xlsx,Carajás,rea_de_Floresta_km,5533.0
Piçarra,4 Carajás,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas.xlsx,Carajás,rea_de_Floresta_km,3219.0
São Domingos do Araguaia,4 Carajás,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas.xlsx,Carajás,rea_de_Floresta_km,954.0
São Geraldo do Araguaia,4 Carajás,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas.xlsx,Carajás,rea_de_Floresta_km,3295.0
São João do Araguaia,4 Carajás,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri carajas.xlsx,Carajás,rea_de_Floresta_km,1376.0
