Municpios,Nome_do_Hospital,Tipo,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
,HCMB HOSPITAL CENTRAL MARABA ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,HOSPITAL DE GUARNICAO DE MARABA ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,HOSPITAL MUNICIPAL DE MARABA ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,HOSPITAL SANTA TEREZINHA ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,MED LAB MEDICINA E LABORATORIO DE CONFIANCA ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
Palestina do Pará,HOSPITAL MUNICIPAL JOSE HOMOBONO PAES ANDRADE ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
Parauapebas,C O T ,Hospital Especializado,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,INSTITUTO DE TERAPIA INTENSIVA DOS CARAJAS ,Hospital Especializado,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,CLINICA POPULAR ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,CLINICA SANTA TEREZINHA ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,DERMOPLASTICA ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,HOSPITAL CRISTO REI ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,HOSPITAL DAS CLINICAS ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,HOSPITAL GERAL DE PARAUAPEBAS MANOEL EVALDO BENEVIDES ALVES ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,HOSPITAL RAFAH ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,HOSPITAL SAO SEBASTIAO ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,HOSPITAL YUTAKA TAKEDA ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,ISEP ,Hospital/Dia,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
,ISEP ,Hospital/Dia,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
São Domingos do Araguaia,HOSPITAL MUNICIPAL DE SAO DOMINGOS DO ARAGUAIA ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
São João do Araguaia,HOSPITAL MUNICIPAL MARIO MARTINS ,Hospital Geral,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
Fonte: DATASUS,,,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
Elaboração: FAPESPA,,,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
*Nota: Dados referentes a Novembro/2025.,,,4 Carajás,19,Caracterização Hospitalar por  Tipo - 2025 ri carajas,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri carajas.xlsx,Carajás
