Par,1382057,1419636,2801693,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Carajás,211359.0,186979.0,398338.0,4 Carajás,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás.xlsx,Carajás
Bom Jesus do Tocantins,1563.0,2269.0,3832.0,4 Carajás,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás.xlsx,Carajás
Brejo Grande do Araguaia,779.0,1080.0,1859.0,4 Carajás,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás.xlsx,Carajás
Canaã dos Carajás,22893.0,15735.0,38628.0,4 Carajás,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás.xlsx,Carajás
Curionópolis,3361.0,5169.0,8530.0,4 Carajás,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás.xlsx,Carajás
Eldorado do Carajás,6024.0,6963.0,12987.0,4 Carajás,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás.xlsx,Carajás
Marabá,82562.0,75726.0,158288.0,4 Carajás,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás.xlsx,Carajás
Palestina do Pará,416.0,702.0,1118.0,4 Carajás,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás.xlsx,Carajás
Parauapebas,83810.0,64053.0,147863.0,4 Carajás,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás.xlsx,Carajás
Piçarra,789.0,1319.0,2108.0,4 Carajás,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri carajás.xlsx,Carajás
