Par,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Carajás,4 Carajás,14,Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,20,Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas.xlsx,Carajás,45314,3668.0
Bom Jesus do Tocantins,4 Carajás,14,Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,20,Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas.xlsx,Carajás,45314,102.0
Brejo Grande do Araguaia,4 Carajás,14,Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,20,Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas.xlsx,Carajás,45314,28.0
Canaã dos Carajás,4 Carajás,14,Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,20,Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas.xlsx,Carajás,45314,326.0
Curionópolis,4 Carajás,14,Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,20,Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas.xlsx,Carajás,45314,136.0
Eldorado do Carajás,4 Carajás,14,Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,20,Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas.xlsx,Carajás,45314,171.0
Marabá,4 Carajás,14,Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,20,Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas.xlsx,Carajás,45314,1436.0
Palestina do Pará,4 Carajás,14,Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,20,Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas.xlsx,Carajás,45314,41.0
Parauapebas,4 Carajás,14,Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,20,Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas.xlsx,Carajás,45314,1039.0
Piçarra,4 Carajás,14,Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,20,Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 14 - Taxas de Mortalidade Geral e Percentual de Mortes por sexo - 2024 ri carajas.xlsx,Carajás,45314,46.0
