Par,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Carajás,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,12405.0
Bom Jesus do Tocantins,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,271.0
Brejo Grande do Araguaia,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,81.0
Canaã dos Carajás,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,1776.0
Curionópolis,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,306.0
Eldorado do Carajás,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,374.0
Marabá,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,4020.0
Palestina do Pará,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,95.0
Parauapebas,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,4486.0
Piçarra,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,168.0
São Domingos do Araguaia,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,330.0
São Geraldo do Araguaia,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,351.0
São João do Araguaia,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,147.0
Fonte: DATASUS,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,
Elaboração: FAPESPA,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,
*Nota: Dados Preliminares extraídos em Outubro/2025.,4 Carajás,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas,..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri carajas.xlsx,Carajás,118515,
