Par,25454651119799995,26290497911899993,24009724766100007,22807731455,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Carajás,5698908713.0,104491918664.0,1.00815066136e+16,3.676852531e+16,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
Bom Jesus do Tocantins,336973823.0,243654131.0,232094384.0,11559747.0,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
Brejo Grande do Araguaia,143221297.0,114973901.0,109375745.0,5598157.0,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
Canaã dos Carajás,16621560.0,34987915115.0,34462729751.0,525185364.0,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
Curionópolis,737805926.0,3666990538.0,361794973.0,49040808.0,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
Eldorado do Carajás,736063654.0,555637462.0,50699673.0,48640732.0,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
Marabá,9748964708.0,13519525064.0,12039443997.0,1480081067.0,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
Palestina do Pará,12759248.0,98673251.0,95230884.0,3442367.0,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
Parauapebas,26421066668.0,49756254884.0,48349983212.0,1406271672.0,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
Piçarra,361690008.0,292566036.0,280577616.0,1198842.0,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
São Domingos do Araguaia,490028822.0,358711302.0,336230264.0,22481039.0,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
São Geraldo do Araguaia,1028624529.0,710322051.0,606811986.0,103510065.0,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
São João do Araguaia,235495215.0,186694929.0,177641837.0,9053093.0,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
Fonte: FAPESPA/IBGE,,,,,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
Elaboração: FAPESPA,,,,,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
"Nota: Para 2023, foram lançados o Produto Interno Bruto, Valor Adicionado e Impostos apenas para Unidade da Federação. Para Municípios foram lançados apenas o valor do PIB.",,,,,4 Carajás,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas","..\..\Desktop\tabelas-powerBI\4 Carajás\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri carajas.xlsx",Carajás
