Par,1382057,1419636,2801693,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Xingu,61498.0,79927.0,141425.0,13 Xingu,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu.xlsx,Xingu
Altamira,34026.0,41851.0,75877.0,13 Xingu,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu.xlsx,Xingu
Anapu,4419.0,4082.0,8501.0,13 Xingu,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu.xlsx,Xingu
Brasil Novo,4359.0,3949.0,8308.0,13 Xingu,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu.xlsx,Xingu
Medicilândia,4772.0,4759.0,9531.0,13 Xingu,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu.xlsx,Xingu
Pacajá,3742.0,7414.0,11156.0,13 Xingu,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu.xlsx,Xingu
Placas,1173.0,2969.0,4142.0,13 Xingu,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu.xlsx,Xingu
Porto de Moz,517.0,1431.0,1948.0,13 Xingu,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu.xlsx,Xingu
Senador José Porfírio,686.0,1184.0,1870.0,13 Xingu,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu.xlsx,Xingu
Uruará,6093.0,10574.0,16667.0,13 Xingu,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu.xlsx,Xingu
Vitória do Xingu,1711.0,1714.0,3425.0,13 Xingu,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu.xlsx,Xingu
Fonte: DETRAN,,,,13 Xingu,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu.xlsx,Xingu
Elaboração: FAPESPA,,,,13 Xingu,50,Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,20,Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 50 - Total da Frota de Veículos subdiv em Licenciados e Não Licenciados - 2024 ri xingu.xlsx,Xingu
