Par,col,7,1102,11,38,2073,163,6399,9017,1126,32,3075,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pacajá,-,-,-,-,-,-,-,-,12,-,-,12,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,11947,103.0
Placas,-,-,-,-,-,-,-,-,-,-,-,6,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,11947,31.0
Porto de Moz,-,-,-,-,-,-,-,-,-,-,-,-,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,11947,72.0
Senador José Porfírio,-,-,-,-,-,-,-,-,-,-,-,4,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,11947,23.0
Uruará,-,-,2,-,-,6,-,-,27,-,-,12,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,11947,39.0
Vitória do Xingu,-,-,-,-,-,-,-,-,-,-,-,-,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,11947,59.0
Fonte: MEC - INEP,,,,,,,,,,,,,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,11947,
Elaboração: FAPESPA,,,,,,,,,,,,,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,11947,
RI Xingu,-,-,22,-,-,41,-,-,192,23,-,113,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,14038,683.0
Altamira,-,-,17,-,-,30,-,-,133,23,-,66,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,14038,186.0
Anapu,-,-,3,-,-,3,-,-,9,-,-,13,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,14038,79.0
Brasil Novo,-,-,-,-,-,2,-,-,11,-,-,-,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,14038,45.0
Medicilândia,-,-,-,-,-,-,-,-,-,-,-,-,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,14038,42.0
Pacajá,-,-,-,-,-,-,-,-,12,-,-,12,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,14038,103.0
Placas,-,-,-,-,-,-,-,-,-,-,-,6,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,14038,31.0
Porto de Moz,-,-,-,-,-,-,-,-,-,-,-,-,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,14038,72.0
Senador José Porfírio,-,-,-,-,-,-,-,-,-,-,-,4,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,14038,23.0
Uruará,-,-,2,-,-,6,-,-,27,-,-,12,13 Xingu,7,"Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu",20,"Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 7 - Número de Docentes em Crecehes e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri xingu.xlsx",Xingu,14038,43.0
