Par,13678533514398037,4142176095852846,5848120491077079,009703413070075517,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Xingu,1.5085678367432456e+16,3350694444444444.0,6644570707070707.0,4734848484848480.0,13 Xingu,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu.xlsx,Xingu
Altamira,1.501657152034574e+16,3650947982498784.0,6.334467671366068e+16,1.458434613514827e+16,13 Xingu,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu.xlsx,Xingu
Anapu,1.5623658683148768e+16,3.0952380952380956e+16,6904761904761905.0,0.0,13 Xingu,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu.xlsx,Xingu
Brasil Novo,1.1388408629632414e+16,1.4521452145214524e+16,8547854785478548.0,0.0,13 Xingu,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu.xlsx,Xingu
Medicilândia,1550658331296057.0,2.13963963963964e+16,786036036036036.0,0.0,13 Xingu,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu.xlsx,Xingu
Pacajá,1.5827866220122036e+16,3811594202898551.0,6188405797101449.0,0.0,13 Xingu,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu.xlsx,Xingu
Placas,1.6886852759428936e+16,2.649842271293376e+16,7350157728706624.0,0.0,13 Xingu,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu.xlsx,Xingu
Porto de Moz,1.4516978453506744e+16,4148264984227129.0,5851735015772871.0,0.0,13 Xingu,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu.xlsx,Xingu
Senador José Porfírio,1.3706476821733972e+16,3283582089552239.0,6716417910447761.0,0.0,13 Xingu,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu.xlsx,Xingu
Uruará,1.5346437667341474e+16,4099290780141844.0,5900709219858156.0,0.0,13 Xingu,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu.xlsx,Xingu
Vitória do Xingu,1.858169855001828e+16,180327868852459.0,819672131147541.0,0.0,13 Xingu,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu.xlsx,Xingu
Fonte: DATASUS,,,,,13 Xingu,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu.xlsx,Xingu
Elaboração: FAPESPA,,,,,13 Xingu,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu.xlsx,Xingu
*Nota: Dados Preliminares extraídos em Outubro/2025.,,,,,13 Xingu,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri xingu.xlsx,Xingu
