Par,1445663,839050,606613,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Xingu,35353.0,18738.0,16615.0,13 Xingu,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu.xlsx,Xingu
Altamira,17251.0,9613.0,7638.0,13 Xingu,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu.xlsx,Xingu
Anapu,3385.0,1505.0,1880.0,13 Xingu,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu.xlsx,Xingu
Brasil Novo,1215.0,628.0,587.0,13 Xingu,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu.xlsx,Xingu
Medicilândia,2277.0,990.0,1287.0,13 Xingu,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu.xlsx,Xingu
Pacajá,2741.0,1469.0,1272.0,13 Xingu,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu.xlsx,Xingu
Placas,833.0,354.0,479.0,13 Xingu,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu.xlsx,Xingu
Porto de Moz,1961.0,988.0,973.0,13 Xingu,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu.xlsx,Xingu
Senador José Porfírio,781.0,388.0,393.0,13 Xingu,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu.xlsx,Xingu
Uruará,3003.0,1658.0,1345.0,13 Xingu,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu.xlsx,Xingu
Vitória do Xingu,1906.0,1145.0,761.0,13 Xingu,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu.xlsx,Xingu
Fonte: MTE-RAIS,,,,13 Xingu,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu.xlsx,Xingu
Elaboração: FAPESPA,,,,13 Xingu,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri xingu.xlsx,Xingu
