Par,27792,9307,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Altamira,310,405,13 Xingu,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu.xlsx,Xingu,61317,730.0
Anapu,24,20,13 Xingu,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu.xlsx,Xingu,61317,111.0
Brasil Novo,18,1,13 Xingu,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu.xlsx,Xingu,61317,48.0
Medicilândia,12,-,13 Xingu,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu.xlsx,Xingu,61317,63.0
Pacajá,6,1,13 Xingu,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu.xlsx,Xingu,61317,318.0
Placas,-,-,13 Xingu,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu.xlsx,Xingu,61317,31.0
Porto de Moz,-,-,13 Xingu,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu.xlsx,Xingu,61317,20.0
Senador José Porfírio,22,1,13 Xingu,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu.xlsx,Xingu,61317,40.0
Uruará,-,4,13 Xingu,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu.xlsx,Xingu,61317,264.0
Vitória do Xingu,-,187,13 Xingu,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu.xlsx,Xingu,61317,193.0
Fonte: MTE-RAIS,,,13 Xingu,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu.xlsx,Xingu,61317,
Elaboração: FAPESPA,,,13 Xingu,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu,..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri xingu.xlsx,Xingu,61317,
