EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,5 Guajará,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara.xlsx",Guajará,Taxa_de_Mortalidade_Infantil,1524701514576214.0
RI Guajará,5 Guajará,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara.xlsx",Guajará,Taxa_de_Mortalidade_Infantil,1578829333931375.0
Ananindeua,5 Guajará,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara.xlsx",Guajará,Taxa_de_Mortalidade_Infantil,1.3249651324965132e+16
Belém,5 Guajará,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara.xlsx",Guajará,Taxa_de_Mortalidade_Infantil,1.6817410966647824e+16
Benevides,5 Guajará,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara.xlsx",Guajará,Taxa_de_Mortalidade_Infantil,1.3237063778580024e+16
Marituba,5 Guajará,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara.xlsx",Guajará,Taxa_de_Mortalidade_Infantil,1.6191210485736312e+16
Santa Bárbara do Pará,5 Guajará,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara.xlsx",Guajará,Taxa_de_Mortalidade_Infantil,2.1505376344086024e+16
Fonte: DATASUS,5 Guajará,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara.xlsx",Guajará,Taxa_de_Mortalidade_Infantil,
Elaboração: FAPESPA,5 Guajará,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara.xlsx",Guajará,Taxa_de_Mortalidade_Infantil,
*Nota: Dados Preliminares extraídos em Outubro/2025.,5 Guajará,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri guajara.xlsx",Guajará,Taxa_de_Mortalidade_Infantil,
