EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,5 Guajará,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara.xlsx,Guajará,_Participao_PIB_Estadual,100.0
RI Guajará,5 Guajará,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara.xlsx,Guajará,_Participao_PIB_Estadual,1799465130768268.0
Ananindeua,5 Guajará,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara.xlsx,Guajará,_Participao_PIB_Estadual,3.3995473158971788e+16
Belém,5 Guajará,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara.xlsx,Guajará,_Participao_PIB_Estadual,1.2767995078863108e+16
Benevides,5 Guajará,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara.xlsx,Guajará,_Participao_PIB_Estadual,755463659401064.0
Marituba,5 Guajará,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara.xlsx,Guajará,_Participao_PIB_Estadual,9802481138379298.0
Santa Bárbara do Pará,5 Guajará,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara.xlsx,Guajará,_Participao_PIB_Estadual,9139713968339770.0
Fonte: FAPESPA/IBGE,5 Guajará,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara.xlsx,Guajará,_Participao_PIB_Estadual,
Elaboração: FAPESPA,5 Guajará,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara.xlsx,Guajará,_Participao_PIB_Estadual,
Pará,5 Guajará,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri guajara.xlsx,Guajará,_Participao_VA_Agropecuria_Estadual,100.0
