EstadoMunicpio,Creche,PrEscola,Ensino_Fundamental,Ensino_Mdio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Pará,161.0,178.0,214.0,301.0,5 Guajará,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara.xlsx,Guajará
RI Guajará,1766.0,1856.0,2344.0,3312.0,5 Guajará,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara.xlsx,Guajará
Ananindeua,179.0,195.0,241.0,33.0,5 Guajará,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara.xlsx,Guajará
Belém,167.0,179.0,236.0,33.0,5 Guajará,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara.xlsx,Guajará
Benevides,176.0,198.0,245.0,358.0,5 Guajará,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara.xlsx,Guajará
Marituba,183.0,194.0,238.0,338.0,5 Guajará,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara.xlsx,Guajará
Santa Bárbara do Pará,178.0,162.0,212.0,30.0,5 Guajará,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara.xlsx,Guajará
Fonte: MEC - INEP,,,,,5 Guajará,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara.xlsx,Guajará
Elaboração: FAPESPA,,,,,5 Guajará,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri guajara.xlsx,Guajará
