EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,5 Guajará,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará.xlsx",Guajará,Populao_Estimada_Total__2025,8711196.0
RI Guajará,5 Guajará,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará.xlsx",Guajará,Populao_Estimada_Total__2025,2117471.0
Ananindeua,5 Guajará,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará.xlsx",Guajará,Populao_Estimada_Total__2025,509227.0
Belém,5 Guajará,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará.xlsx",Guajará,Populao_Estimada_Total__2025,1397315.0
Benevides,5 Guajará,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará.xlsx",Guajará,Populao_Estimada_Total__2025,68962.0
Marituba,5 Guajará,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará.xlsx",Guajará,Populao_Estimada_Total__2025,119437.0
Santa Bárbara do Pará,5 Guajará,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará.xlsx",Guajará,Populao_Estimada_Total__2025,22530.0
Fonte: IBGE - Censo Demográfico,5 Guajará,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará.xlsx",Guajará,Populao_Estimada_Total__2025,
Elaboração: FAPESPA,5 Guajará,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará.xlsx",Guajará,Populao_Estimada_Total__2025,
Nota¹: Último ano de registro do dado.,5 Guajará,1,"População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará",20,"Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 1 - População,_Área_Territorial_(km²)_e_Densidade_Demográfica_-_2025_ri_guajará.xlsx",Guajará,Populao_Estimada_Total__2025,
