Par,1445663,154931,99624,261547,868244,61317,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Guajará,579112.0,37061.0,34251.0,106115.0,399876.0,1809.0,5 Guajará,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara.xlsx,Guajará
Ananindeua,87019.0,11868.0,5644.0,23039.0,46260.0,208.0,5 Guajará,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara.xlsx,Guajará
Belém,460180.0,18657.0,26513.0,73824.0,340230.0,956.0,5 Guajará,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara.xlsx,Guajará
Benevides,14011.0,4072.0,1211.0,4558.0,3657.0,513.0,5 Guajará,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara.xlsx,Guajará
Marituba,15642.0,1972.0,855.0,4244.0,8561.0,10.0,5 Guajará,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara.xlsx,Guajará
Santa Bárbara do Pará,2260.0,492.0,28.0,450.0,1168.0,122.0,5 Guajará,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara.xlsx,Guajará
Fonte: MTE-RAIS,,,,,,,5 Guajará,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara.xlsx,Guajará
Elaboração: FAPESPA,,,,,,,5 Guajará,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri guajara.xlsx,Guajará
