EstadoMunicpio,rea_de_Floresta_km,Hidrografia_km,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Pará,8144011.0,439279.0,5 Guajará,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara.xlsx,Guajará 
RI Guajará,4872.0,6348.0,5 Guajará,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara.xlsx,Guajará 
Ananindeua,788.0,184.0,5 Guajará,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara.xlsx,Guajará 
Belém,2267.0,5813.0,5 Guajará,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara.xlsx,Guajará 
Benevides,544.0,83.0,5 Guajará,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara.xlsx,Guajará 
Marituba,298.0,72.0,5 Guajará,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara.xlsx,Guajará 
Santa Bárbara do Pará,975.0,196.0,5 Guajará,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara.xlsx,Guajará 
Fonte: INPE/PRODES,,,5 Guajará,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara.xlsx,Guajará 
Elaboração: FAPESPA,,,5 Guajará,34,Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,20,Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 34 - Área de Floresta (km²) e Hidrografia (km²) por Região de Integração - 2022 (SERIE ENCERRADA) ri guajara.xlsx,Guajará 
