Par,973,986,914,991,929,26,08,7,07,58,01,06,16,02,13,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Guajará,97.3,9922.0,9706.0,99.14999999999999,9746.0,2.6,5599999999999999.0,246.0,0.7250000000000001,222.0,0.1,2.2e+16,48.0,0.125,32.0,5 Guajará,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara.xlsx",Guajará
Ananindeua,-,987.0,100.0,99.2,994.0,-,9.0,0.0,0.4,4.0,-,4.0,0.0,0.4,2.0,5 Guajará,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara.xlsx",Guajará
Belém,97.3,99.0,975.0,99,986.0,2.6,6.0,11.0,0.9,8.0,0.1,4.0,14.0,0.1,6.0,5 Guajará,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara.xlsx",Guajará
Benevides,-,997.0,99.0,99.2,992.0,-,0.0,1.0,0.8,7.0,-,3.0,0.0,0,1.0,5 Guajará,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara.xlsx",Guajará
Marituba,-,100.0,923.0,99.2,926.0,-,0.0,72.0,0.8,7.0,-,0.0,5.0,0,4.0,5 Guajará,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara.xlsx",Guajará
Santa Bárbara do Pará,-,987.0,965.0,-,975.0,-,13.0,3.0,-,22.0,-,0.0,5.0,-,3.0,5 Guajará,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara.xlsx",Guajará
Fonte: MEC - INEP,,,,,,,,,,,,,,,,5 Guajará,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara.xlsx",Guajará
Elaboração: FAPESPA,,,,,,,,,,,,,,,,5 Guajará,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara","..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri guajara.xlsx",Guajará
