Par,1445663,13001,27369,17213,69065,120790,63390,742285,27276,365274,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Guajará,579112.0,1433.0,5186.0,3891.0,15904.0,40201.0,23149.0,299647.0,12225.0,177476.0,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará
Ananindeua,87019.0,307.0,1148.0,785.0,2692.0,7346.0,4776.0,51989.0,1973.0,16003.0,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará
Belém,460180.0,988.0,3478.0,2745.0,11727.0,30206.0,16311.0,228500.0,9618.0,156607.0,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará
Benevides,14011.0,89.0,364.0,189.0,792.0,1199.0,949.0,8319.0,313.0,1797.0,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará
Marituba,15642.0,42.0,151.0,124.0,555.0,1214.0,936.0,9612.0,304.0,2704.0,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará
Santa Bárbara do Pará,2260.0,7.0,45.0,48.0,138.0,236.0,177.0,1227.0,17.0,365.0,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará
Fonte: MTE-RAIS,,,,,,,,,,,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará
Elaboração: FAPESPA,,,,,,,,,,,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará
