Par,326240796288622,321345718915439,33301152930946,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Guajará,2.8357181528941812e+16,2.794443964849744e+16,2887845053645238.0,5 Guajará,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara.xlsx,Guajará
Ananindeua,237240035865731.0,236667153950775.0,238129935974176.0,5 Guajará,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara.xlsx,Guajará
Belém,43112077185449.0,40898375362641.0,460075927301451.0,5 Guajará,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara.xlsx,Guajará
Benevides,262724567411322.0,262725405722101.0,262722290185677.0,5 Guajará,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara.xlsx,Guajará
Marituba,279013566359802.0,278277698419865.0,280798050142328.0,5 Guajará,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara.xlsx,Guajará
Santa Bárbara do Pará,207760134955746.0,210567970705721.0,202196323218987.0,5 Guajará,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara.xlsx,Guajará
Fonte: MTE-RAIS,,,,5 Guajará,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara.xlsx,Guajará
Elaboração: FAPESPA,,,,5 Guajará,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri guajara.xlsx,Guajará
