EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,5 Guajará,20,Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,20,Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara.xlsx,Guajará,Mdicos,11070.0
RI Guajará,5 Guajará,20,Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,20,Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara.xlsx,Guajará,Mdicos,5731.0
Ananindeua,5 Guajará,20,Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,20,Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara.xlsx,Guajará,Mdicos,742.0
Belém,5 Guajará,20,Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,20,Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara.xlsx,Guajará,Mdicos,4847.0
Benevides,5 Guajará,20,Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,20,Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara.xlsx,Guajará,Mdicos,58.0
Marituba,5 Guajará,20,Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,20,Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara.xlsx,Guajará,Mdicos,74.0
Santa Bárbara do Pará,5 Guajará,20,Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,20,Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara.xlsx,Guajará,Mdicos,10.0
Fonte: DATASUS,5 Guajará,20,Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,20,Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara.xlsx,Guajará,Mdicos,
Elaboração: FAPESPA,5 Guajará,20,Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,20,Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara.xlsx,Guajará,Mdicos,
*Nota: Dados referentes a Outubro/2025.,5 Guajará,20,Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,20,Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara.xlsx,Guajará,Mdicos,
Pará,5 Guajará,20,Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,20,Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara.xlsx,Guajará,Assistente_Social,1788.0
RI Guajará,5 Guajará,20,Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,20,Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 20 - Médicos e Profissionais de Ensino Superior na Área da Saúde - 2025 ri guajara.xlsx,Guajará,Assistente_Social,753.0
