EstadoMunicpios,Ensino_Fundamental,Ensino_Mdio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Pará,215.0,311.0,5 Guajará,10,Distorção idade-série total por nível de Ensino - 2024 ri guajara,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara.xlsx,Guajará
RI Guajará,1.406e+16,278.0,5 Guajará,10,Distorção idade-série total por nível de Ensino - 2024 ri guajara,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara.xlsx,Guajará
Ananindeua,136.0,252.0,5 Guajará,10,Distorção idade-série total por nível de Ensino - 2024 ri guajara,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara.xlsx,Guajará
Belém,158.0,261.0,5 Guajará,10,Distorção idade-série total por nível de Ensino - 2024 ri guajara,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara.xlsx,Guajará
Benevides,10.0,235.0,5 Guajará,10,Distorção idade-série total por nível de Ensino - 2024 ri guajara,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara.xlsx,Guajará
Marituba,165.0,292.0,5 Guajará,10,Distorção idade-série total por nível de Ensino - 2024 ri guajara,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara.xlsx,Guajará
Santa Bárbara do Pará,144.0,35.0,5 Guajará,10,Distorção idade-série total por nível de Ensino - 2024 ri guajara,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara.xlsx,Guajará
Fonte: MEC - INEP,,,5 Guajará,10,Distorção idade-série total por nível de Ensino - 2024 ri guajara,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara.xlsx,Guajará
Elaboração: FAPESPA,,,5 Guajará,10,Distorção idade-série total por nível de Ensino - 2024 ri guajara,20,Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 10 - Distorção idade-série total por nível de Ensino - 2024 ri guajara.xlsx,Guajará
