Par,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Guajará,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,1445663,579112.0
Ananindeua,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,1445663,87019.0
Belém,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,1445663,460180.0
Benevides,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,1445663,14011.0
Marituba,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,1445663,15642.0
Santa Bárbara do Pará,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,1445663,2260.0
Fonte: MTE-RAIS,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,1445663,
Elaboração: FAPESPA,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,1445663,
RI Guajará,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,13001,1433.0
Ananindeua,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,13001,307.0
Belém,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,13001,988.0
Benevides,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,13001,89.0
Marituba,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,13001,42.0
Santa Bárbara do Pará,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,13001,7.0
Fonte: MTE-RAIS,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,13001,
Elaboração: FAPESPA,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,13001,
RI Guajará,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,27369,5186.0
Ananindeua,5 Guajará,26,Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,20,Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 26 - Vínculos Empregatícios por Escolaridade do Trabalhador Formal - 2024 - ri guajará.xlsx,Guajará,27369,1148.0
