EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,2 Araguaia,3,População_por_Faixa_Etária_-_2025_ri_araguaia,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia.xlsx,Araguaia,0_a_4_anos,626870.0
RI Araguaia,2 Araguaia,3,População_por_Faixa_Etária_-_2025_ri_araguaia,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia.xlsx,Araguaia,0_a_4_anos,36074.0
Água Azul do Norte,2 Araguaia,3,População_por_Faixa_Etária_-_2025_ri_araguaia,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia.xlsx,Araguaia,0_a_4_anos,1354.0
Bannach,2 Araguaia,3,População_por_Faixa_Etária_-_2025_ri_araguaia,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia.xlsx,Araguaia,0_a_4_anos,330.0
Conceição do Araguaia,2 Araguaia,3,População_por_Faixa_Etária_-_2025_ri_araguaia,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia.xlsx,Araguaia,0_a_4_anos,3028.0
Cumaru do Norte,2 Araguaia,3,População_por_Faixa_Etária_-_2025_ri_araguaia,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia.xlsx,Araguaia,0_a_4_anos,1536.0
Floresta do Araguaia,2 Araguaia,3,População_por_Faixa_Etária_-_2025_ri_araguaia,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia.xlsx,Araguaia,0_a_4_anos,1377.0
Ourilândia do Norte,2 Araguaia,3,População_por_Faixa_Etária_-_2025_ri_araguaia,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia.xlsx,Araguaia,0_a_4_anos,2946.0
Pau D'Arco,2 Araguaia,3,População_por_Faixa_Etária_-_2025_ri_araguaia,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia.xlsx,Araguaia,0_a_4_anos,551.0
Redenção,2 Araguaia,3,População_por_Faixa_Etária_-_2025_ri_araguaia,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_araguaia.xlsx,Araguaia,0_a_4_anos,6924.0
