EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,2 Araguaia,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia.xlsx",Araguaia,Taxa_de_Mortalidade_Infantil,1524701514576214.0
RI Araguaia,2 Araguaia,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia.xlsx",Araguaia,Taxa_de_Mortalidade_Infantil,1.5327317003294656e+16
Água Azul do Norte,2 Araguaia,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia.xlsx",Araguaia,Taxa_de_Mortalidade_Infantil,1941747572815534.0
Bannach,2 Araguaia,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia.xlsx",Araguaia,Taxa_de_Mortalidade_Infantil,2.040816326530612e+16
Conceição do Araguaia,2 Araguaia,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia.xlsx",Araguaia,Taxa_de_Mortalidade_Infantil,1.6207455429497568e+16
Cumaru do Norte,2 Araguaia,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia.xlsx",Araguaia,Taxa_de_Mortalidade_Infantil,189873417721519.0
Floresta do Araguaia,2 Araguaia,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia.xlsx",Araguaia,Taxa_de_Mortalidade_Infantil,974025974025974.0
Ourilândia do Norte,2 Araguaia,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia.xlsx",Araguaia,Taxa_de_Mortalidade_Infantil,1335559265442404.0
Pau D'Arco,2 Araguaia,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia.xlsx",Araguaia,Taxa_de_Mortalidade_Infantil,1851851851851852.0
Redenção,2 Araguaia,13,"Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia",20,"Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna - 2024 ri araguaia.xlsx",Araguaia,Taxa_de_Mortalidade_Infantil,1.5696533682145192e+16
