Par,11569,3762,15331,2384,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Araguaia,1039.0,271.0,1310.0,152.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Água Azul do Norte,40.0,0.0,40.0,0.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Bannach,10.0,0.0,10.0,1.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Conceição do Araguaia,117.0,2.0,119.0,31.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Cumaru do Norte,11.0,0.0,11.0,0.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Floresta do Araguaia,19.0,0.0,19.0,1.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Ourilândia do Norte,162.0,50.0,212.0,31.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Pau D'Arco,22.0,0.0,22.0,0.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Redenção,183.0,105.0,288.0,66.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Rio Maria,61.0,25.0,86.0,5.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Santa Maria das Barreiras,46.0,0.0,46.0,8.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Santana do Araguaia,66.0,0.0,66.0,2.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
São Félix do Xingu,98.0,45.0,143.0,2.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Sapucaia,14.0,0.0,14.0,0.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Tucumã,97.0,12.0,109.0,0.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Xinguara,93.0,32.0,125.0,5.0,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Fonte: DATASUS,,,,,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
Elaboração: FAPESPA,,,,,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
*Nota: Dados referentes a Outubro/2025.,,,,,2 Araguaia,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri araguaia.xlsx,Araguaia
