Par,25454651119799995,26290497911899993,24009724766100007,22807731455,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Araguaia,1.833403558e+16,14204526955.0,12468752709.0,1735774247.0,2 Araguaia,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia.xlsx",Araguaia
Água Azul do Norte,1047225878.0,642852642.0,550749346.0,92103296.0,2 Araguaia,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia.xlsx",Araguaia
Bannach,153994721.0,128925331.0,125955575.0,2969756.0,2 Araguaia,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia.xlsx",Araguaia
Conceição do Araguaia,98529616.0,662414901.0,606780059.0,55634842.0,2 Araguaia,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia.xlsx",Araguaia
Cumaru do Norte,4790322.0,406772444.0,391861382.0,14911062.0,2 Araguaia,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia.xlsx",Araguaia
Floresta do Araguaia,657024636.0,602376996.0,571450604.0,30926392.0,2 Araguaia,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia.xlsx",Araguaia
Ourilândia do Norte,1053014288.0,1301993796.0,106774605.0,234247746.0,2 Araguaia,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia.xlsx",Araguaia
Pau D'Arco,153520962.0,114746375.0,111458205.0,328817.0,2 Araguaia,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia.xlsx",Araguaia
Redenção,3681706091.0,2551565724.0,2133337186.0,418228538.0,2 Araguaia,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia.xlsx",Araguaia
Rio Maria,1007362504.0,601634674.0,511465178.0,90169496.0,2 Araguaia,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri araguaia.xlsx",Araguaia
