Par,118515,3181875711935198,8295152512340211,23502510230772476,6234231953761127,2678142007340843,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Araguaia,6981.0,7019051711789142.0,3.982237501790575e+16,2.025497779687724e+16,74960607362842.0,1.002721673112734e+16,2 Araguaia,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia.xlsx,Araguaia
Água Azul do Norte,206.0,4.854368932038834e+16,1.9417475728155336e+16,2.2330097087378644e+16,7524271844660194.0,0.0,2 Araguaia,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia.xlsx,Araguaia
Bannach,49.0,2.0408163265306124e+16,0.0,3.0612244897959184e+16,673469387755102.0,0.0,2 Araguaia,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia.xlsx,Araguaia
Conceição do Araguaia,617.0,9724473257698544.0,3403565640194489.0,1085899513776337.0,8476499189627229.0,0.0,2 Araguaia,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia.xlsx,Araguaia
Cumaru do Norte,158.0,6329113924050633.0,6329113924050633.0,2721518987341772.0,6455696202531645.0,1.2658227848101268e+16,2 Araguaia,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia.xlsx,Araguaia
Floresta do Araguaia,308.0,3246753246753247.0,2.5974025974025972e+16,1.7532467532467532e+16,7954545454545455.0,0.0,2 Araguaia,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia.xlsx,Araguaia
Ourilândia do Norte,599.0,333889816360601.0,4173622704507513.0,1.853088480801336e+16,7696160267111853.0,0.0,2 Araguaia,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia.xlsx,Araguaia
Pau D'Arco,108.0,0.0,1.851851851851852e+16,462962962962963.0,925925925925926.0,9259259259259258.0,2 Araguaia,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia.xlsx,Araguaia
Redenção,1529.0,1962066710268149.0,3662524525833878.0,2197514715500327.0,7416612164813604.0,0.0,2 Araguaia,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia.xlsx,Araguaia
Rio Maria,250.0,0.0,8.0,52.0,94.0,0.0,2 Araguaia,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri araguaia.xlsx,Araguaia
