Par,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Araguaia,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,47753.0
Água Azul do Norte,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,952.0
Bannach,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,171.0
Conceição do Araguaia,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,8290.0
Cumaru do Norte,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,409.0
Floresta do Araguaia,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,1331.0
Ourilândia do Norte,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,2953.0
Pau D'Arco,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,551.0
Redenção,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,11449.0
Rio Maria,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,2980.0
Santa Maria das Barreiras,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,353.0
Santana do Araguaia,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,2587.0
São Félix do Xingu,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,4214.0
Sapucaia,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,299.0
Tucumã,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,4446.0
Xinguara,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,6768.0
Fonte: Ministério da Previdência Social,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,
Elaboração: FAPESPA,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,820361,
RI Araguaia,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,10092.0
Água Azul do Norte,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,116.0
Bannach,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,27.0
Conceição do Araguaia,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,2038.0
Cumaru do Norte,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,34.0
Floresta do Araguaia,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,122.0
Ourilândia do Norte,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,601.0
Pau D'Arco,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,70.0
Redenção,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,3119.0
Rio Maria,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,540.0
Santa Maria das Barreiras,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,48.0
Santana do Araguaia,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,597.0
São Félix do Xingu,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,500.0
Sapucaia,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,82.0
Tucumã,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,546.0
Xinguara,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,1652.0
Fonte: Ministério da Previdência Social,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,
Elaboração: FAPESPA,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,301905,
RI Araguaia,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,518456,37661.0
Água Azul do Norte,2 Araguaia,29,Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,20,Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 29 - Benefícios Emitidos pela Previdência Social - 2024 ri araguaia.xlsx,Araguaia,518456,836.0
