Par,2261365,1691112,1366097,11495038603,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Araguaia,115930.0,77230.0,60605.0,505149517.0,2 Araguaia,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia.xlsx",Araguaia
Água Azul do Norte,4659.0,3130.0,2842.0,23919397.0,2 Araguaia,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia.xlsx",Araguaia
Bannach,1145.0,787.0,656.0,5125592.0,2 Araguaia,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia.xlsx",Araguaia
Conceição do Araguaia,11148.0,6317.0,3916.0,32261249.0,2 Araguaia,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia.xlsx",Araguaia
Cumaru do Norte,2874.0,2213.0,1854.0,15864490.0,2 Araguaia,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia.xlsx",Araguaia
Floresta do Araguaia,5287.0,3979.0,3353.0,28436786.0,2 Araguaia,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia.xlsx",Araguaia
Ourilândia do Norte,8334.0,5849.0,4885.0,41483486.0,2 Araguaia,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia.xlsx",Araguaia
Pau D'Arco,2932.0,1999.0,1582.0,12795475.0,2 Araguaia,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia.xlsx",Araguaia
Redenção,18399.0,11788.0,8881.0,72956827.0,2 Araguaia,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia.xlsx",Araguaia
Rio Maria,4949.0,3074.0,2426.0,19293165.0,2 Araguaia,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia.xlsx",Araguaia
Santa Maria das Barreiras,5442.0,3284.0,2506.0,21342604.0,2 Araguaia,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia.xlsx",Araguaia
Santana do Araguaia,11472.0,7628.0,6336.0,53520486.0,2 Araguaia,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri araguaia.xlsx",Araguaia
