Par,1445663,154931,99624,261547,868244,61317,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Araguaia,79533.0,13176.0,3154.0,14802.0,34647.0,13754.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Água Azul do Norte,3422.0,1865.0,12.0,187.0,514.0,844.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Bannach,612.0,2.0,3.0,43.0,131.0,433.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Conceição do Araguaia,4248.0,291.0,65.0,1376.0,1983.0,533.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Cumaru do Norte,2204.0,1.0,30.0,61.0,512.0,1600.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Floresta do Araguaia,2641.0,85.0,1.0,277.0,1987.0,291.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Ourilândia do Norte,5850.0,1493.0,940.0,667.0,2577.0,173.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Pau D'Arco,706.0,85.0,2.0,43.0,320.0,256.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Redenção,19276.0,1884.0,1064.0,4793.0,10537.0,998.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Rio Maria,4454.0,1156.0,45.0,446.0,2075.0,732.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Santa Maria das Barreiras,4356.0,402.0,2.0,197.0,2022.0,1733.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Santana do Araguaia,6163.0,1082.0,78.0,1120.0,1990.0,1893.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
São Félix do Xingu,7344.0,778.0,289.0,880.0,3243.0,2154.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Sapucaia,989.0,69.0,4.0,123.0,204.0,589.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Tucumã,5651.0,974.0,518.0,1328.0,2617.0,214.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Xinguara,11617.0,3009.0,101.0,3261.0,3935.0,1311.0,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Fonte: MTE-RAIS,,,,,,,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
Elaboração: FAPESPA,,,,,,,2 Araguaia,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri araguaia.xlsx,Araguaia
