EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,4373481.0
RI Araguaia,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,244612.0
Água Azul do Norte,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,9473.0
Bannach,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,2326.0
Conceição do Araguaia,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,23888.0
Cumaru do Norte,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,8298.0
Floresta do Araguaia,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,9903.0
Ourilândia do Norte,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,17991.0
Pau D'Arco,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,3782.0
Redenção,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,45967.0
Rio Maria,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,9776.0
Santa Maria das Barreiras,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,9023.0
Santana do Araguaia,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,15660.0
São Félix do Xingu,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,34681.0
Sapucaia,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,3138.0
Tucumã,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,21440.0
Xinguara,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,29266.0
"Fonte: DATASUS - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2025",2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,
Elaboração: FAPESPA,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Masculino,
Pará,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Feminino,4337715.0
RI Araguaia,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Feminino,231687.0
Água Azul do Norte,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Feminino,8123.0
Bannach,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Feminino,1964.0
Conceição do Araguaia,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Feminino,23256.0
Cumaru do Norte,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Feminino,6852.0
Floresta do Araguaia,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Feminino,8692.0
Ourilândia do Norte,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Feminino,17261.0
Pau D'Arco,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Feminino,3572.0
Redenção,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Feminino,46727.0
Rio Maria,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Feminino,9414.0
Santa Maria das Barreiras,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Feminino,8042.0
Santana do Araguaia,2 Araguaia,2,População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,20,Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 2 - População_Por_Sexo_e_Razão_entre_Sexos-_2025_ri_araguaia.xlsx,Araguaia,Feminino,14795.0
