Par,1445663,839050,606613,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Rio Capim,86010.0,50466.0,35544.0,10 Rio Capim,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim.xlsx,Rio Capim
Abel Figueiredo,722.0,416.0,306.0,10 Rio Capim,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim.xlsx,Rio Capim
Aurora do Pará,1389.0,715.0,674.0,10 Rio Capim,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim.xlsx,Rio Capim
Bujaru,1509.0,701.0,808.0,10 Rio Capim,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim.xlsx,Rio Capim
Capitão Poço,10593.0,3902.0,6691.0,10 Rio Capim,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim.xlsx,Rio Capim
Concórdia do Pará,3957.0,2559.0,1398.0,10 Rio Capim,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim.xlsx,Rio Capim
Dom Eliseu,5827.0,3630.0,2197.0,10 Rio Capim,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim.xlsx,Rio Capim
Garrafão do Norte,3059.0,1456.0,1603.0,10 Rio Capim,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim.xlsx,Rio Capim
Ipixuna do Pará,4802.0,2630.0,2172.0,10 Rio Capim,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim.xlsx,Rio Capim
Irituia,2527.0,1019.0,1508.0,10 Rio Capim,23,Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,20,Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 23 - Vínculos Empregatícios Total e por Sexo no Emprego Formal - 2024 - ri rio capim.xlsx,Rio Capim
