EstadoMunicpios,Ovos_de_codorna_Mil_dzias,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Irituia,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Leite_Mil_litros,1250.0
Mãe do Rio,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Leite_Mil_litros,1480.0
Nova Esperança do Piriá,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Leite_Mil_litros,379.0
Ourém,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Leite_Mil_litros,166.0
Paragominas,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Leite_Mil_litros,15850.0
Rondon do Pará,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Leite_Mil_litros,5022.0
Tomé-Açu,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Leite_Mil_litros,300.0
Ulianópolis,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Leite_Mil_litros,950.0
Fonte: IBGE/PPM,,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Leite_Mil_litros,
Elaboração: FAPESPA,,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Leite_Mil_litros,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Leite_Mil_litros,
Pará,29,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,39437.0
RI Rio Capim,0,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,5408.0
Abel Figueiredo,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,23.0
Aurora do Pará,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,22.0
Bujaru,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,37.0
Capitão Poço,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,38.0
Concórdia do Pará,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,12.0
Dom Eliseu,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,4285.0
Garrafão do Norte,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,50.0
Ipixuna do Pará,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,175.0
Irituia,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,29.0
Mãe do Rio,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,206.0
Nova Esperança do Piriá,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,23.0
Ourém,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,18.0
Paragominas,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,141.0
Rondon do Pará,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,254.0
Tomé-Açu,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,30.0
Ulianópolis,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,65.0
Fonte: IBGE/PPM,,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,
Elaboração: FAPESPA,,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Ovos_de_galinha_Mil_dzias,
Pará,29,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,745689.0
RI Rio Capim,0,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,283805.0
Abel Figueiredo,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,
Aurora do Pará,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,
Bujaru,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,8000.0
Capitão Poço,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,112000.0
Concórdia do Pará,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,2200.0
Dom Eliseu,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,14200.0
Garrafão do Norte,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,35000.0
Ipixuna do Pará,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,9800.0
Irituia,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,515.0
Mãe do Rio,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,3570.0
Nova Esperança do Piriá,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,3150.0
Ourém,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,40000.0
Paragominas,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,28000.0
Rondon do Pará,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,170.0
Tomé-Açu,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,20000.0
Ulianópolis,-,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,7200.0
Fonte: IBGE/PPM,,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,
Elaboração: FAPESPA,,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,10 Rio Capim,46,Producao de Origem Animal por Tipo - 2024 ri rio capim,20,Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 46 -Producao de Origem Animal por Tipo - 2024 ri rio capim.xlsx,Rio Capim,Mel_de_abelha_Quilogramas,
