EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,10 Rio Capim,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim.xlsx,Rio Capim,Creche,161.0
RI Rio Capim,10 Rio Capim,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim.xlsx,Rio Capim,Creche,1.5193750000000004e+16
Abel Figueiredo,10 Rio Capim,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim.xlsx,Rio Capim,Creche,15.0
Aurora do Pará,10 Rio Capim,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim.xlsx,Rio Capim,Creche,145.0
Bujaru,10 Rio Capim,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim.xlsx,Rio Capim,Creche,141.0
Capitão Poço,10 Rio Capim,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim.xlsx,Rio Capim,Creche,139.0
Concórdia do Pará,10 Rio Capim,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim.xlsx,Rio Capim,Creche,129.0
Dom Eliseu,10 Rio Capim,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim.xlsx,Rio Capim,Creche,204.0
Garrafão do Norte,10 Rio Capim,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim.xlsx,Rio Capim,Creche,141.0
Ipixuna do Pará,10 Rio Capim,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri rio capim.xlsx,Rio Capim,Creche,135.0
