Par,25454651119799995,26290497911899993,24009724766100007,22807731455,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Rio Capim,1.6965107503999996e+16,1.3042157453000002e+16,12094967251.0,9471902009999998.0,10 Rio Capim,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim.xlsx",Rio Capim
Abel Figueiredo,131077033.0,105404256.0,97548333.0,7855923.0,10 Rio Capim,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim.xlsx",Rio Capim
Aurora do Pará,390415051.0,308260187.0,297266979.0,10993208.0,10 Rio Capim,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim.xlsx",Rio Capim
Bujaru,688319814.0,536455711.0,526730029.0,9725682.0,10 Rio Capim,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim.xlsx",Rio Capim
Capitão Poço,900134035.0,615256053.0,573328179.0,41927873.0,10 Rio Capim,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim.xlsx",Rio Capim
Concórdia do Pará,520831786.0,419794953.0,391402848.0,28392105.0,10 Rio Capim,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim.xlsx",Rio Capim
Dom Eliseu,1332437358.0,940079607.0,84356013.0,96519477.0,10 Rio Capim,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim.xlsx",Rio Capim
Garrafão do Norte,426846806.0,275694422.0,264250198.0,11444224.0,10 Rio Capim,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim.xlsx",Rio Capim
Ipixuna do Pará,612706967.0,624646287.0,591320298.0,33325989.0,10 Rio Capim,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim.xlsx",Rio Capim
Irituia,377734549.0,27769944.0,266719042.0,10980398.0,10 Rio Capim,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri rio capim.xlsx",Rio Capim
