Par,13678533514398037,4142176095852846,5848120491077079,009703413070075517,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Tocantins,1.4000359989477232e+16,3411900445030493.0,6582330641173562.0,5.76891379594527e+16,12 Tocantins,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins.xlsx,Tocantins
Abaetetuba,1.3245691495271902e+16,3818984547461369.0,6181015452538632.0,0.0,12 Tocantins,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins.xlsx,Tocantins
Acará,1.4704709653753528e+16,4587852494577007.0,5401301518438177.0,1.084598698481561e+16,12 Tocantins,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins.xlsx,Tocantins
Baião,8507748127759209.0,3004201680672269.0,6932773109243698.0,6302521008403361.0,12 Tocantins,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins.xlsx,Tocantins
Barcarena,1.4497819137703796e+16,3.284781516825716e+16,6710195881466599.0,5022601707684580.0,12 Tocantins,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins.xlsx,Tocantins
Cametá,1.4460813281700816e+16,1.3173076923076924e+16,8682692307692308.0,0.0,12 Tocantins,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins.xlsx,Tocantins
Igarapé-Miri,1.5647886302661156e+16,3030583873957368.0,696014828544949.0,9267840593141790.0,12 Tocantins,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins.xlsx,Tocantins
Limoeiro do Ajuru,1.1706211844672416e+16,25.0,7473118279569893.0,2688172043010753.0,12 Tocantins,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins.xlsx,Tocantins
Mocajuba,1.7417855036258284e+16,3725099601593625.0,6274900398406375.0,0.0,12 Tocantins,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins.xlsx,Tocantins
Moju,1.2060135470014868e+16,5150684931506849.0,4849315068493151.0,0.0,12 Tocantins,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins.xlsx,Tocantins
Tailândia,1.7901120144056352e+16,4511834319526627.0,5488165680473372.0,0.0,12 Tocantins,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins.xlsx,Tocantins
Fonte: DATASUS,,,,,12 Tocantins,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins.xlsx,Tocantins
Elaboração: FAPESPA,,,,,12 Tocantins,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins.xlsx,Tocantins
*Nota: Dados Preliminares extraídos em Outubro/2025.,,,,,12 Tocantins,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins,..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri tocantins.xlsx,Tocantins
