Par,48,42,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Tapajós,4883333333333334.0,4016666666666667.0,11 Tapajós,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos.xlsx,Tapajós
Aveiro,49.0,37.0,11 Tapajós,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos.xlsx,Tapajós
Itaituba,54.0,49.0,11 Tapajós,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos.xlsx,Tapajós
Jacareacanga,41.0,36.0,11 Tapajós,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos.xlsx,Tapajós
Novo Progresso,52.0,4.0,11 Tapajós,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos.xlsx,Tapajós
Rurópolis,52.0,44.0,11 Tapajós,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos.xlsx,Tapajós
Trairão,45.0,35.0,11 Tapajós,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos.xlsx,Tapajós
Fonte: MEC - INEP,,,11 Tapajós,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos.xlsx,Tapajós
Elaboração: FAPESPA,,,11 Tapajós,11,Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,20,Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 11 - Índice de Desenvonvimento da Educação Básica - IDEB (Escola Pública) - 2023 ri tapajos.xlsx,Tapajós
