Par,25454651119799995,26290497911899993,24009724766100007,22807731455,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Tapajós,7367915524.0,5649391842.0,5076548824999999.0,5728430129999999.0,11 Tapajós,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos.xlsx",Tapajós
Aveiro,228317168.0,151776231.0,148880132.0,2896098.0,11 Tapajós,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos.xlsx",Tapajós
Itaituba,3806020448.0,3077344492.0,2722229338.0,355115154.0,11 Tapajós,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos.xlsx",Tapajós
Jacareacanga,732418403.0,625352949.0,608345198.0,17007751.0,11 Tapajós,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos.xlsx",Tapajós
Novo Progresso,1541047549.0,971104839.0,8380564.0,133048438.0,11 Tapajós,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos.xlsx",Tapajós
Rurópolis,605553853.0,496483359.0,463542055.0,32941303.0,11 Tapajós,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos.xlsx",Tapajós
Trairão,454558103.0,327329972.0,295495702.0,31834269.0,11 Tapajós,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos.xlsx",Tapajós
Fonte: FAPESPA/IBGE,,,,,11 Tapajós,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos.xlsx",Tapajós
Elaboração: FAPESPA,,,,,11 Tapajós,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos.xlsx",Tapajós
"Nota: Para 2023, foram lançados o Produto Interno Bruto, Valor Adicionado e Impostos apenas para Unidade da Federação. Para Municípios foram lançados apenas o valor do PIB.",,,,,11 Tapajós,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 ri tapajos.xlsx",Tapajós
