Par,973,986,991,26,08,07,01,06,02,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Aveiro,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,929,928.0
Itaituba,-,-,98.6,-,-,1.4,-,-,0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,929,928.0
Jacareacanga,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,929,862.0
Novo Progresso,-,-,98.8,-,-,1.2,-,-,0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,929,941.0
Rurópolis,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,929,937.0
Trairão,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,929,904.0
Fonte: MEC - INEP,,,,,,,,,,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,929,
Elaboração: FAPESPA,,,,,,,,,,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,929,
RI Tapajós,-,-,98.69999999999999,-,-,1.2999999999999998,-,-,0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,7,6333333333333333.0
Aveiro,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,7,49.0
Itaituba,-,-,98.6,-,-,1.4,-,-,0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,7,64.0
Jacareacanga,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,7,126.0
Novo Progresso,-,-,98.8,-,-,1.2,-,-,0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,7,45.0
Rurópolis,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,7,44.0
Trairão,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,7,52.0
Fonte: MEC - INEP,,,,,,,,,,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,7,
Elaboração: FAPESPA,,,,,,,,,,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,7,
RI Tapajós,-,-,98.69999999999999,-,-,1.2999999999999998,-,-,0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,58,6216666666666668.0
Aveiro,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,58,49.0
Itaituba,-,-,98.6,-,-,1.4,-,-,0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,58,61.0
Jacareacanga,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,58,126.0
Novo Progresso,-,-,98.8,-,-,1.2,-,-,0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,58,41.0
Rurópolis,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,58,44.0
Trairão,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,58,52.0
Fonte: MEC - INEP,,,,,,,,,,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,58,
Elaboração: FAPESPA,,,,,,,,,,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,58,
RI Tapajós,-,-,98.69999999999999,-,-,1.2999999999999998,-,-,0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,16,2.1833333333333336e+16
Aveiro,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,16,23.0
Itaituba,-,-,98.6,-,-,1.4,-,-,0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,16,12.0
Jacareacanga,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,16,12.0
Novo Progresso,-,-,98.8,-,-,1.2,-,-,0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,16,21.0
Rurópolis,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,16,19.0
Trairão,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,16,44.0
Fonte: MEC - INEP,,,,,,,,,,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,16,
Elaboração: FAPESPA,,,,,,,,,,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,16,
RI Tapajós,-,-,98.69999999999999,-,-,1.2999999999999998,-,-,0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,13,2.1166666666666668e+16
Aveiro,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,13,23.0
Itaituba,-,-,98.6,-,-,1.4,-,-,0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,13,11.0
Jacareacanga,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,13,12.0
Novo Progresso,-,-,98.8,-,-,1.2,-,-,0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,13,18.0
Rurópolis,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,13,19.0
Trairão,-,-,-,-,-,-,-,-,-,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,13,44.0
Fonte: MEC - INEP,,,,,,,,,,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós,13,
