EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,11 Tapajós,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos.xlsx,Tapajós,Creche,161.0
RI Tapajós,11 Tapajós,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos.xlsx,Tapajós,Creche,1.8883333333333332e+16
Aveiro,11 Tapajós,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos.xlsx,Tapajós,Creche,131.0
Itaituba,11 Tapajós,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos.xlsx,Tapajós,Creche,143.0
Jacareacanga,11 Tapajós,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos.xlsx,Tapajós,Creche,241.0
Novo Progresso,11 Tapajós,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos.xlsx,Tapajós,Creche,23.0
Rurópolis,11 Tapajós,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos.xlsx,Tapajós,Creche,193.0
Trairão,11 Tapajós,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos.xlsx,Tapajós,Creche,195.0
Fonte: MEC - INEP,11 Tapajós,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos.xlsx,Tapajós,Creche,
Elaboração: FAPESPA,11 Tapajós,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos.xlsx,Tapajós,Creche,
Pará,11 Tapajós,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri tapajos.xlsx,Tapajós,PrEscola,178.0
