Par,973,986,914,991,929,26,08,7,07,58,01,06,16,02,13,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Tapajós,-,-,9148333333333332.0,98.69999999999999,9166666666666668.0,-,-,6333333333333333.0,1.2999999999999998,6216666666666668.0,-,-,2.1833333333333336e+16,0,2.1166666666666668e+16,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós
Aveiro,-,-,928.0,-,928.0,-,-,49.0,-,49.0,-,-,23.0,-,23.0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós
Itaituba,-,-,924.0,98.6,928.0,-,-,64.0,1.4,61.0,-,-,12.0,0,11.0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós
Jacareacanga,-,-,862.0,-,862.0,-,-,126.0,-,126.0,-,-,12.0,-,12.0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós
Novo Progresso,-,-,934.0,98.8,941.0,-,-,45.0,1.2,41.0,-,-,21.0,0,18.0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós
Rurópolis,-,-,937.0,-,937.0,-,-,44.0,-,44.0,-,-,19.0,-,19.0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós
Trairão,-,-,904.0,-,904.0,-,-,52.0,-,52.0,-,-,44.0,-,44.0,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós
Fonte: MEC - INEP,,,,,,,,,,,,,,,,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós
Elaboração: FAPESPA,,,,,,,,,,,,,,,,11 Tapajós,8,"Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos",20,"Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 8 - Taxas de Aprovação, Reprovação e Abandono no Ensino Fundamental por Dependência Administrativa - 2024 ri tapajos.xlsx",Tapajós
