Par,col,191,101220,12640,114051,73,407,221043,28312,249835,2079,136328,1036295,130742,1305444,8585,312964,133,29064,350746,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Tapajós,-,-,4796.0,314,5110.0,-,-,8667.0,311,8978.0,-,-,39871.0,2190,42061.0,325,8021.0,-,565,8911.0,11 Tapajós,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Aveiro,-,-,293.0,-,293.0,-,-,566.0,-,566.0,-,-,2640.0,-,2640.0,-,646.0,-,-,646.0,11 Tapajós,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Itaituba,-,-,2173.0,301,2474.0,-,-,4231.0,163,4394.0,-,-,18961.0,1398,20359.0,325,3920.0,-,374,4619.0,11 Tapajós,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Jacareacanga,-,-,386.0,-,386.0,-,-,1187.0,-,1187.0,-,-,5473.0,-,5473.0,-,932.0,-,-,932.0,11 Tapajós,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Novo Progresso,-,-,1136.0,13,1149.0,-,-,1245.0,148,1393.0,-,-,5653.0,792,6445.0,-,1097.0,-,191,1288.0,11 Tapajós,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Rurópolis,-,-,457.0,-,457.0,-,-,881.0,-,881.0,-,-,4456.0,-,4456.0,-,899.0,-,-,899.0,11 Tapajós,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Trairão,-,-,351.0,-,351.0,-,-,557.0,-,557.0,-,-,2688.0,-,2688.0,-,527.0,-,-,527.0,11 Tapajós,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Fonte: MEC - INEP,,,,,,,,,,,,,,,,,,,,,11 Tapajós,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Elaboração: FAPESPA,,,,,,,,,,,,,,,,,,,,,11 Tapajós,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
