Par,9274,290432,1084062,45449,148884,233792,17516,1213359,152720,21320,15601,70569,266576,3966227,4640906,4610,96067,161718,477562,1759249,1562172,1192224,3751973,7307684,127,2802,12167,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Rio Caeté,14,202,697,2125,6206,11692,0,0,0,5130.0,4188.0,17338.0,25077.0,353247.0,235381.0,325,4369,5701,2850.0,2594.0,3605.0,0,0,0,0,0,0,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Augusto Corrêa,3,38,148,30,36,66,-,-,-,100.0,40.0,199.0,2212.0,19932.0,13527.0,25,419,629,60.0,48.0,65.0,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Bonito,-,-,-,-,-,-,-,-,-,,,,600.0,9000.0,5648.0,-,-,-,70.0,45.0,57.0,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Bragança,4,44,174,70,98,181,-,-,-,150.0,135.0,662.0,4520.0,63240.0,37873.0,50,900,968,400.0,280.0,491.0,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Cachoeira do Piriá,-,-,-,65,59,97,-,-,-,160.0,141.0,671.0,675.0,7424.0,4877.0,15,210,263,70.0,77.0,117.0,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Capanema,-,-,-,-,-,-,-,-,-,3000.0,2537.0,10148.0,4600.0,82496.0,59562.0,-,-,-,300.0,365.0,511.0,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Nova Timboteua,-,-,-,-,-,-,-,-,-,180.0,118.0,357.0,1900.0,28500.0,17699.0,-,-,-,140.0,112.0,142.0,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Peixe-Boi,-,-,-,-,-,-,-,-,-,100.0,75.0,293.0,700.0,7092.0,4362.0,-,-,-,350.0,376.0,466.0,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Primavera,-,-,-,-,-,-,-,-,-,100.0,80.0,308.0,170.0,2040.0,1236.0,-,-,-,230.0,230.0,319.0,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
