EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,5873641911584.0
RI Rio Caeté,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,2.3242101238899996e+16
Augusto Corrêa,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,23928033721.0
Bonito,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,7273537331.0
Bragança,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,49900855481.0
Cachoeira do Piriá,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,13500335814.0
Capanema,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,25764657295.0
Nova Timboteua,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,7344107176.0
Peixe-Boi,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,6999211671.0
Primavera,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,7801593229.0
Quatipuru,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,
Salinópolis,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,19268929011.0
Santa Luzia do Pará,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,10455624785.0
Santarém Novo,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,5376557285.0
São João de Pirabas,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,11027770353.0
Tracuateua,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,13882368888.0
Viseu,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,29897430349.0
Fonte: STN-FINBRA,9 Rio Caeté,48,"Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete",20,"Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 48 - Receitas Orçamentária, Corrente, Transferidas e Impostos - 2024 ri rio caete.xlsx",Rio Caeté,Receita_Oramentria,
