EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,9 Rio Caeté,35,"Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete",20,"Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete.xlsx",Rio Caeté,rea_Territorial_IBGEkm,1.2458722699999996e+16
RI Rio Caeté,9 Rio Caeté,35,"Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete",20,"Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete.xlsx",Rio Caeté,rea_Territorial_IBGEkm,1.6665460000000004e+16
Augusto Corrêa,9 Rio Caeté,35,"Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete",20,"Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete.xlsx",Rio Caeté,rea_Territorial_IBGEkm,109961.0
Bonito,9 Rio Caeté,35,"Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete",20,"Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete.xlsx",Rio Caeté,rea_Territorial_IBGEkm,58697.0
Bragança,9 Rio Caeté,35,"Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete",20,"Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete.xlsx",Rio Caeté,rea_Territorial_IBGEkm,212473.0
Cachoeira do Piriá,9 Rio Caeté,35,"Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete",20,"Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete.xlsx",Rio Caeté,rea_Territorial_IBGEkm,24196.0
Capanema,9 Rio Caeté,35,"Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete",20,"Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete.xlsx",Rio Caeté,rea_Territorial_IBGEkm,62148.0
Nova Timboteua,9 Rio Caeté,35,"Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete",20,"Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete.xlsx",Rio Caeté,rea_Territorial_IBGEkm,48985.0
Peixe-Boi,9 Rio Caeté,35,"Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete",20,"Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete.xlsx",Rio Caeté,rea_Territorial_IBGEkm,45022.0
Primavera,9 Rio Caeté,35,"Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete",20,"Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete.xlsx",Rio Caeté,rea_Territorial_IBGEkm,2586.0
Quatipuru,9 Rio Caeté,35,"Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete",20,"Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete.xlsx",Rio Caeté,rea_Territorial_IBGEkm,30293.0
Salinópolis,9 Rio Caeté,35,"Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete",20,"Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete.xlsx",Rio Caeté,rea_Territorial_IBGEkm,22612.0
Santa Luzia do Pará,9 Rio Caeté,35,"Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete",20,"Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete.xlsx",Rio Caeté,rea_Territorial_IBGEkm,13465.0
Santarém Novo,9 Rio Caeté,35,"Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete",20,"Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete.xlsx",Rio Caeté,rea_Territorial_IBGEkm,22951.0
São João de Pirabas,9 Rio Caeté,35,"Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete",20,"Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 35 - Área Territorial, Área Cadastrável e Área Cadastrada no Cadastro Ambiental Rural (CAR) - 2025 ri rio caete.xlsx",Rio Caeté,rea_Territorial_IBGEkm,66843.0
