EstadoMunicpio,Codornas,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Santa Luzia do Pará,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bovino,72491.0
Santarém Novo,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bovino,2971.0
São João de Pirabas,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bovino,5443.0
Tracuateua,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bovino,15684.0
Viseu,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bovino,121331.0
Fonte: IBGE/PPM,,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bovino,
Elaboração: FAPESPA,,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bovino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bovino,
Pará,1980,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,775075.0
RI Rio Caeté,630,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,12714.0
Augusto Corrêa,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,54.0
Bonito,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,32.0
Bragança,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,409.0
Cachoeira do Piriá,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,246.0
Capanema,630,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,1357.0
Nova Timboteua,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,1327.0
Peixe-Boi,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,210.0
Primavera,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,761.0
Quatipuru,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,1563.0
Salinópolis,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,
Santa Luzia do Pará,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,249.0
Santarém Novo,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,6.0
São João de Pirabas,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,
Tracuateua,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,1457.0
Viseu,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,5043.0
Fonte: IBGE/PPM,,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,
Elaboração: FAPESPA,,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Bubalino,
Pará,1980,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,499639.0
RI Rio Caeté,630,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,10411.0
Augusto Corrêa,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,250.0
Bonito,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,339.0
Bragança,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,1630.0
Cachoeira do Piriá,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,1573.0
Capanema,630,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,874.0
Nova Timboteua,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,497.0
Peixe-Boi,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,805.0
Primavera,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,113.0
Quatipuru,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,65.0
Salinópolis,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,14.0
Santa Luzia do Pará,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,1225.0
Santarém Novo,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,111.0
São João de Pirabas,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,179.0
Tracuateua,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,795.0
Viseu,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,1941.0
Fonte: IBGE/PPM,,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,
Elaboração: FAPESPA,,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Equino,
Pará,1980,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Suno__total,587143.0
RI Rio Caeté,630,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Suno__total,15978.0
Augusto Corrêa,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Suno__total,985.0
Bonito,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Suno__total,384.0
Bragança,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Suno__total,3690.0
Cachoeira do Piriá,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Suno__total,1096.0
Capanema,630,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Suno__total,1451.0
Nova Timboteua,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Suno__total,834.0
Peixe-Boi,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Suno__total,1421.0
Primavera,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Suno__total,102.0
Quatipuru,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Suno__total,108.0
Salinópolis,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Suno__total,180.0
Santa Luzia do Pará,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Suno__total,1000.0
Santarém Novo,-,9 Rio Caeté,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri caete.xlsx,Rio Caeté,Suno__total,615.0
