EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,9 Rio Caeté,3,População_por_Faixa_Etária_-_2025_ri_rio_caeté,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté.xlsx,Rio Caeté,0_a_4_anos,626870.0
RI Rio Caeté,9 Rio Caeté,3,População_por_Faixa_Etária_-_2025_ri_rio_caeté,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté.xlsx,Rio Caeté,0_a_4_anos,36517.0
Augusto Corrêa,9 Rio Caeté,3,População_por_Faixa_Etária_-_2025_ri_rio_caeté,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté.xlsx,Rio Caeté,0_a_4_anos,3813.0
Bonito,9 Rio Caeté,3,População_por_Faixa_Etária_-_2025_ri_rio_caeté,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté.xlsx,Rio Caeté,0_a_4_anos,868.0
Bragança,9 Rio Caeté,3,População_por_Faixa_Etária_-_2025_ri_rio_caeté,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté.xlsx,Rio Caeté,0_a_4_anos,9325.0
Cachoeira do Piriá,9 Rio Caeté,3,População_por_Faixa_Etária_-_2025_ri_rio_caeté,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté.xlsx,Rio Caeté,0_a_4_anos,1568.0
Capanema,9 Rio Caeté,3,População_por_Faixa_Etária_-_2025_ri_rio_caeté,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté.xlsx,Rio Caeté,0_a_4_anos,4535.0
Nova Timboteua,9 Rio Caeté,3,População_por_Faixa_Etária_-_2025_ri_rio_caeté,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté.xlsx,Rio Caeté,0_a_4_anos,663.0
Peixe-Boi,9 Rio Caeté,3,População_por_Faixa_Etária_-_2025_ri_rio_caeté,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté.xlsx,Rio Caeté,0_a_4_anos,466.0
Primavera,9 Rio Caeté,3,População_por_Faixa_Etária_-_2025_ri_rio_caeté,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté.xlsx,Rio Caeté,0_a_4_anos,759.0
Quatipuru,9 Rio Caeté,3,População_por_Faixa_Etária_-_2025_ri_rio_caeté,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté.xlsx,Rio Caeté,0_a_4_anos,761.0
Salinópolis,9 Rio Caeté,3,População_por_Faixa_Etária_-_2025_ri_rio_caeté,20,Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 3 - População_por_Faixa_Etária_-_2025_ri_rio_caeté.xlsx,Rio Caeté,0_a_4_anos,3295.0
