EstadoMunicpios,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,9 Rio Caeté,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete.xlsx,Rio Caeté,_Participao_PIB_Estadual,100.0
RI Rio Caeté,9 Rio Caeté,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete.xlsx,Rio Caeté,_Participao_PIB_Estadual,2379702104146212.0
Augusto Corrêa,9 Rio Caeté,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete.xlsx,Rio Caeté,_Participao_PIB_Estadual,1381734443437732.0
Bonito,9 Rio Caeté,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete.xlsx,Rio Caeté,_Participao_PIB_Estadual,7857230345816270.0
Bragança,9 Rio Caeté,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete.xlsx,Rio Caeté,_Participao_PIB_Estadual,528103578963241.0
Cachoeira do Piriá,9 Rio Caeté,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete.xlsx,Rio Caeté,_Participao_PIB_Estadual,8647770337475860.0
Capanema,9 Rio Caeté,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete.xlsx,Rio Caeté,_Participao_PIB_Estadual,5426443792661125.0
Nova Timboteua,9 Rio Caeté,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete.xlsx,Rio Caeté,_Participao_PIB_Estadual,5.60433634592019e+16
Peixe-Boi,9 Rio Caeté,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete.xlsx,Rio Caeté,_Participao_PIB_Estadual,2747769412434800.0
Primavera,9 Rio Caeté,38,Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,20,Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 38 - Participação do VA dos Setores e da Administração Pública em relação ao Total do Estado - 2021 ri rio caete.xlsx,Rio Caeté,_Participao_PIB_Estadual,1.223141916435314e+16
