EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,2914860687628959.0
RI Rio Caeté,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,1.1687294630899992e+16
Augusto Corrêa,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,7232265771100696.0
Bonito,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,5490827367203077.0
Bragança,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,1713856124013802.0
Cachoeira do Piriá,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,1630271100703022.0
Capanema,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,5162337796368756.0
Nova Timboteua,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,3.829623277194e+16
Peixe-Boi,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,3659525286271973.0
Primavera,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,1864486033077539.0
Quatipuru,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,7627710564234472.0
Salinópolis,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,3714104536016532.0
Santa Luzia do Pará,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,1234321604977909.0
Santarém Novo,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,1.5238519599634168e+16
São João de Pirabas,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,2.172984176855201e+16
Tracuateua,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,4696104176633714.0
Viseu,9 Rio Caeté,33,"Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete",20,"Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2024 ri rio caete.xlsx",Rio Caeté,Desflorestamento_Acumulado_km,3432227065735914.0
