Par,326240796288622,321345718915439,33301152930946,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Rio Caeté,2150179231337796.0,198538525882175.0,2.4124277460990064e+16,9 Rio Caeté,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete.xlsx,Rio Caeté
Augusto Corrêa,206849307716432.0,182878096862205.0,227256854239253.0,9 Rio Caeté,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete.xlsx,Rio Caeté
Bonito,191182474632855.0,19230751177537.0,188030086294438.0,9 Rio Caeté,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete.xlsx,Rio Caeté
Bragança,273628474999998.0,235804462794916.0,31785608087715.0,9 Rio Caeté,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete.xlsx,Rio Caeté
Cachoeira do Piriá,165432573025853.0,157538280448715.0,269176251173711.0,9 Rio Caeté,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete.xlsx,Rio Caeté
Capanema,248330519009976.0,235387030223818.0,265916999556053.0,9 Rio Caeté,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete.xlsx,Rio Caeté
Nova Timboteua,176754949260047.0,172464895104901.0,180314781431338.0,9 Rio Caeté,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete.xlsx,Rio Caeté
Peixe-Boi,235599396825399.0,196604667464116.0,312485231132079.0,9 Rio Caeté,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete.xlsx,Rio Caeté
Primavera,214847784461151.0,231743893499301.0,189075871308024.0,9 Rio Caeté,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete.xlsx,Rio Caeté
Quatipuru,200994521827403.0,172581164410054.0,23238278205127.0,9 Rio Caeté,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri rio caete.xlsx,Rio Caeté
