Par,25454651119799995,26290497911899993,24009724766100007,22807731455,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Araguaia,1.833403558e+16,14204526955.0,12468752709.0,1735774247.0,1 Pará,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para.xlsx",RIS
Baixo Amazonas,18171394499.0,15028797407.0,13750571912.0,1278225496.0,1 Pará,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para.xlsx",RIS
Carajás,5698908713.0,104491918664.0,1.00815066136e+16,3.676852531e+16,1 Pará,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para.xlsx",RIS
Guajará,5842880982700001.0,4730883426299999.0,3.863840591e+16,8670428353999998.0,1 Pará,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para.xlsx",RIS
Guamá,14857088622.0,1.0494484679e+16,9272034169000002.0,1.2224505069999996e+16,1 Pará,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para.xlsx",RIS
Lago de Tucuruí,10272714811.0,9678107983000000.0,9242083975000000.0,436024007.0,1 Pará,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para.xlsx",RIS
Marajó,8302943429.0,5950416828.0,5752924839000001.0,1.9749198899999996e+16,1 Pará,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para.xlsx",RIS
Rio Caeté,8368944128999999.0,625635532.0,5691442050999999.0,5649132670000001.0,1 Pará,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para.xlsx",RIS
Rio Capim,1.6965107503999996e+16,1.3042157453000002e+16,12094967251.0,9471902009999998.0,1 Pará,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para.xlsx",RIS
Tapajós,7367915524.0,5649391842.0,5076548824999999.0,5728430129999999.0,1 Pará,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para.xlsx",RIS
Tocantins,22727645503.0,1.8845965255000004e+16,15963241028.0,2.8827242270000004e+16,1 Pará,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para.xlsx",RIS
Xingu,1376082464.0,1195402247.0,1.1331208856e+16,622813616.0,1 Pará,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para.xlsx",RIS
Fonte: FAPESPA/IBGE,,,,,1 Pará,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para.xlsx",RIS
Elaboração: FAPESPA,,,,,1 Pará,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para.xlsx",RIS
"Nota: Para 2023, foram lançados o Produto Interno Bruto, Valor Adicionado e Impostos apenas para Unidade da Federação. Para Municípios foram lançados apenas o valor do PIB.",,,,,1 Pará,36,"Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para",20,"Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 36 - Produto Interno Bruto Total, Valor Adicionado e Impostos - 2023 para.xlsx",RIS
