Par,36906,425275,1080902,163405,137455,7716788,137,97,1871,16868,169935,254341,204611,3130177,2229561,15091,261114,426150,4729,74442,90615,1089,16329,43398,1646,16122,63855,18515,41560,1248357,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Araguaia,2591.0,21782.0,58801.0,12076.0,10328.0,571314.0,0.0,0.0,0.0,5.0,30.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,222.0,444.0,50.0,477.0,2550.0,1.0,1.0,16.0,1 Pará,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para.xlsx",RIS
Baixo Amazonas,1626.0,11063.0,30583.0,1497.0,652.0,35691.0,40.0,28.0,688.0,203.0,1362.0,2151.0,0.0,0.0,0.0,516.0,8018.0,12875.0,3870.0,64151.0,67310.0,108.0,1027.0,2999.0,177.0,1326.0,4171.0,345.0,625.0,18002.0,1 Pará,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para.xlsx",RIS
Carajás,3590.0,44533.0,150857.0,1425.0,1214.0,58506.0,0.0,0.0,0.0,429.0,3756.0,7032.0,0.0,0.0,0.0,6.0,78.0,166.0,79.0,958.0,2765.0,121.0,2025.0,6842.0,172.0,1740.0,6170.0,0.0,0.0,0.0,1 Pará,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para.xlsx",RIS
Guajará,46.0,505.0,1515.0,65.0,23.0,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,23100.0,17556.0,0.0,0.0,0.0,32.0,240.0,672.0,19.0,228.0,798.0,17.0,187.0,673.0,0.0,0.0,0.0,1 Pará,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para.xlsx",RIS
Guamá,964.0,11412.0,34364.0,1236.0,773.0,37638.0,0.0,0.0,0.0,1546.0,15754.0,15463.0,16241.0,248560.0,178336.0,454.0,5386.0,8104.0,307.0,3922.0,9128.0,433.0,6525.0,13789.0,503.0,5031.0,26773.0,4138.0,9507.0,299784.0,1 Pará,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para.xlsx",RIS
Lago de Tucuruí,933.0,11791.0,34965.0,6950.0,6863.0,355277.0,0.0,0.0,0.0,175.0,1700.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,262.0,940.0,11.0,166.0,659.0,34.0,334.0,1255.0,59.0,121.0,4187.0,1 Pará,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para.xlsx",RIS
Marajó,621.0,6839.0,17170.0,264.0,195.0,9562.0,0.0,0.0,0.0,220.0,1393.0,1492.0,0.0,0.0,0.0,37.0,420.0,560.0,16.0,96.0,365.0,27.0,324.0,1102.0,7.0,58.0,160.0,335.0,675.0,18760.0,1 Pará,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para.xlsx",RIS
Rio Caeté,346.0,4736.0,13342.0,30.0,10.0,359.0,0.0,0.0,0.0,1323.0,13317.0,11744.0,9040.0,180800.0,119618.0,89.0,1049.0,1645.0,38.0,403.0,611.0,55.0,920.0,2174.0,72.0,754.0,2703.0,898.0,2081.0,64613.0,1 Pará,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para.xlsx",RIS
Rio Capim,773.0,9511.0,29822.0,4626.0,3416.0,172520.0,0.0,0.0,0.0,1773.0,20296.0,18182.0,73750.0,983133.0,737749.0,13228.0,235622.0,381379.0,136.0,1769.0,3453.0,122.0,2129.0,5720.0,393.0,4131.0,13441.0,7182.0,16249.0,486131.0,1 Pará,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para","..\..\Desktop\tabelas-powerBI\1 Pará\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 para.xlsx",RIS
