tema;indicador;ri;localidade;nivel1;nivel2;nivel3;ano;valor
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Araguaia;Taxa de Mortalidade Infantil;-;-;2016;1,81915462814339e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Araguaia;Taxa de Mortalidade Infantil;-;-;2017;1,67690732206861e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Araguaia;Taxa de Mortalidade Infantil;-;-;2019;1,77145708582834e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Araguaia;Taxa de Mortalidade Infantil;-;-;2020;1,85912542550406e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Araguaia;Taxa de Mortalidade Infantil;-;-;2021;1,61688471982227e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Araguaia;Taxa de Mortalidade Infantil;-;-;2022;1,55837295298468e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Araguaia;Taxa de Mortalidade Infantil;-;-;2023;1,71760887205843e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Araguaia;Taxa de Mortalidade Infantil;-;-;2024;1,53273170032947e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Baixo Amazonas;Taxa de Mortalidade Infantil;-;-;2015;1,73073052928155e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Baixo Amazonas;Taxa de Mortalidade Infantil;-;-;2016;1,75689479060266e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Baixo Amazonas;Taxa de Mortalidade Infantil;-;-;2017;1,92320401824070e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Baixo Amazonas;Taxa de Mortalidade Infantil;-;-;2019;1,88959112601574e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Baixo Amazonas;Taxa de Mortalidade Infantil;-;-;2020;1,78975382568197e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Baixo Amazonas;Taxa de Mortalidade Infantil;-;-;2021;1,58750480092178e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Baixo Amazonas;Taxa de Mortalidade Infantil;-;-;2022;1,60964439655172e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Baixo Amazonas;Taxa de Mortalidade Infantil;-;-;2023;1,70876165838382e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Baixo Amazonas;Taxa de Mortalidade Infantil;-;-;2024;1,66825199385381e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Carajás;Taxa de Mortalidade Infantil;-;-;2015;1,38023782559456e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Carajás;Taxa de Mortalidade Infantil;-;-;2016;1,57456240923336e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Carajás;Taxa de Mortalidade Infantil;-;-;2017;1,56722786872527e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Carajás;Taxa de Mortalidade Infantil;-;-;2019;1,37713494383751e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Carajás;Taxa de Mortalidade Infantil;-;-;2020;1,23021469989030e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Carajás;Taxa de Mortalidade Infantil;-;-;2021;1,24574491200116e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Carajás;Taxa de Mortalidade Infantil;-;-;2022;1,23022847100176e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Carajás;Taxa de Mortalidade Infantil;-;-;2023;1,43923240938166e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Carajás;Taxa de Mortalidade Infantil;-;-;2024;1,54776299879081e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guajará;Taxa de Mortalidade Infantil;-;-;2015;1,49708814830625e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guajará;Taxa de Mortalidade Infantil;-;-;2016;1,45276057451575e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guajará;Taxa de Mortalidade Infantil;-;-;2017;1,36263880245013e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guajará;Taxa de Mortalidade Infantil;-;-;2019;1,45952814313678e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guajará;Taxa de Mortalidade Infantil;-;-;2020;1,45662049029545e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guajará;Taxa de Mortalidade Infantil;-;-;2021;1,52436735000375e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guajará;Taxa de Mortalidade Infantil;-;-;2022;1,43471446369007e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guajará;Taxa de Mortalidade Infantil;-;-;2023;1,44552139037433e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guajará;Taxa de Mortalidade Infantil;-;-;2024;1,57882933393137e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guamá;Taxa de Mortalidade Infantil;-;-;2015;1,31466133180909e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guamá;Taxa de Mortalidade Infantil;-;-;2016;1,23885034687810e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guamá;Taxa de Mortalidade Infantil;-;-;2017;1,20315581854043e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guamá;Taxa de Mortalidade Infantil;-;-;2019;1,24866905430258e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guamá;Taxa de Mortalidade Infantil;-;-;2020;1,46216768916155e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guamá;Taxa de Mortalidade Infantil;-;-;2021;1,30015236160488e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guamá;Taxa de Mortalidade Infantil;-;-;2022;1,47155003270111e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guamá;Taxa de Mortalidade Infantil;-;-;2023;1,50233696861785e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Guamá;Taxa de Mortalidade Infantil;-;-;2024;1,44213858600070e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Lago de Tucuruí;Taxa de Mortalidade Infantil;-;-;2015;1,54570881790078e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Lago de Tucuruí;Taxa de Mortalidade Infantil;-;-;2016;1,48298470184202e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Lago de Tucuruí;Taxa de Mortalidade Infantil;-;-;2017;1,53822005964527e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Lago de Tucuruí;Taxa de Mortalidade Infantil;-;-;2019;1,49327207088940e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Lago de Tucuruí;Taxa de Mortalidade Infantil;-;-;2020;1,42237640936687e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Lago de Tucuruí;Taxa de Mortalidade Infantil;-;-;2021;1,45540700626163e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Lago de Tucuruí;Taxa de Mortalidade Infantil;-;-;2022;1,13528855250710e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Lago de Tucuruí;Taxa de Mortalidade Infantil;-;-;2023;1,38862469088834e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Lago de Tucuruí;Taxa de Mortalidade Infantil;-;-;2024;1,33667502088555e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Marajó;Taxa de Mortalidade Infantil;-;-;2015;1,77069499778663e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Marajó;Taxa de Mortalidade Infantil;-;-;2016;1,61720277234761e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Marajó;Taxa de Mortalidade Infantil;-;-;2017;1,49613069647463e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Marajó;Taxa de Mortalidade Infantil;-;-;2019;1,58635900916186e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Marajó;Taxa de Mortalidade Infantil;-;-;2020;1,36158701532913e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Marajó;Taxa de Mortalidade Infantil;-;-;2021;1,54815621596390e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Marajó;Taxa de Mortalidade Infantil;-;-;2022;1,64953580901857e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Marajó;Taxa de Mortalidade Infantil;-;-;2023;1,60105636708756e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Marajó;Taxa de Mortalidade Infantil;-;-;2024;1,56277436347673e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Caeté;Taxa de Mortalidade Infantil;-;-;2015;1,28175250524353e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Caeté;Taxa de Mortalidade Infantil;-;-;2016;1,54577883472057e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Caeté;Taxa de Mortalidade Infantil;-;-;2017;1,63497638367446e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Caeté;Taxa de Mortalidade Infantil;-;-;2019;1,26455490171529e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Caeté;Taxa de Mortalidade Infantil;-;-;2020;1,37203166226913e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Caeté;Taxa de Mortalidade Infantil;-;-;2021;1,15181962994731e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Caeté;Taxa de Mortalidade Infantil;-;-;2022;1,32871972318339e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Caeté;Taxa de Mortalidade Infantil;-;-;2023;1,27124499101838e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Caeté;Taxa de Mortalidade Infantil;-;-;2024;1,53301886792453e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Capim;Taxa de Mortalidade Infantil;-;-;2015;1,61589895988113e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Capim;Taxa de Mortalidade Infantil;-;-;2016;1,52934429363410e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Capim;Taxa de Mortalidade Infantil;-;-;2017;1,31424087877599e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Capim;Taxa de Mortalidade Infantil;-;-;2019;1,17590822179732e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Capim;Taxa de Mortalidade Infantil;-;-;2020;1,49835796387521e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Capim;Taxa de Mortalidade Infantil;-;-;2021;1,21236211865249e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Capim;Taxa de Mortalidade Infantil;-;-;2022;1,13746110097650e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Capim;Taxa de Mortalidade Infantil;-;-;2023;1,23901302552155e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Rio Capim;Taxa de Mortalidade Infantil;-;-;2024;1,33169203222919e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tapajós;Taxa de Mortalidade Infantil;-;-;2015;1,43884892086331e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tapajós;Taxa de Mortalidade Infantil;-;-;2016;2,10981189628876e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tapajós;Taxa de Mortalidade Infantil;-;-;2017;2,22272624177818e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tapajós;Taxa de Mortalidade Infantil;-;-;2019;1,62918770078017e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tapajós;Taxa de Mortalidade Infantil;-;-;2020;1,80884869225128e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tapajós;Taxa de Mortalidade Infantil;-;-;2021;2,03998368013056e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tapajós;Taxa de Mortalidade Infantil;-;-;2022;1,93747247908410e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tapajós;Taxa de Mortalidade Infantil;-;-;2023;2,04755614266843e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tapajós;Taxa de Mortalidade Infantil;-;-;2024;2,24824355971897e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tocantins;Taxa de Mortalidade Infantil;-;-;2015;1,51430953042512e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tocantins;Taxa de Mortalidade Infantil;-;-;2016;1,58470722001137e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tocantins;Taxa de Mortalidade Infantil;-;-;2017;1,65823496346262e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tocantins;Taxa de Mortalidade Infantil;-;-;2019;1,62771285475793e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tocantins;Taxa de Mortalidade Infantil;-;-;2020;1,54805575935437e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tocantins;Taxa de Mortalidade Infantil;-;-;2021;1,46421209751937e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tocantins;Taxa de Mortalidade Infantil;-;-;2022;1,61567280674368e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tocantins;Taxa de Mortalidade Infantil;-;-;2023;1,54525386313466e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Tocantins;Taxa de Mortalidade Infantil;-;-;2024;1,39278061644965e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Xingu;Taxa de Mortalidade Infantil;-;-;2015;1,38851442437315e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Xingu;Taxa de Mortalidade Infantil;-;-;2016;1,60626029654036e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Xingu;Taxa de Mortalidade Infantil;-;-;2017;1,39712108382727e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Xingu;Taxa de Mortalidade Infantil;-;-;2019;1,58908732948952e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Xingu;Taxa de Mortalidade Infantil;-;-;2020;1,39088729016787e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Xingu;Taxa de Mortalidade Infantil;-;-;2021;1,68018539976825e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Xingu;Taxa de Mortalidade Infantil;-;-;2022;1,58284023668639e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Xingu;Taxa de Mortalidade Infantil;-;-;2023;1,22356495468278e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Pará;Xingu;Taxa de Mortalidade Infantil;-;-;2024;1,15214646464646e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Tocantins;Abaetetuba;Taxa de Mortalidade Infantil;-;-;2015;1,39202407825433e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Tocantins;Abaetetuba;Taxa de Mortalidade Infantil;-;-;2016;1,46187277755828e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Tocantins;Abaetetuba;Taxa de Mortalidade Infantil;-;-;2017;1,58496129745669e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Tocantins;Abaetetuba;Taxa de Mortalidade Infantil;-;-;2019;1,14372855508959e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Tocantins;Abaetetuba;Taxa de Mortalidade Infantil;-;-;2020;1,47480540761983e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Tocantins;Abaetetuba;Taxa de Mortalidade Infantil;-;-;2021;1,73661360347323e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Tocantins;Abaetetuba;Taxa de Mortalidade Infantil;-;-;2022;2,03915171288744e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Tocantins;Abaetetuba;Taxa de Mortalidade Infantil;-;-;2023;1,18222584590298e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Tocantins;Abaetetuba;Taxa de Mortalidade Infantil;-;-;2024;1,32450331125828e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Rio Capim;Abel Figueiredo;Taxa de Mortalidade Infantil;-;-;2015;2,09790209790210e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Rio Capim;Abel Figueiredo;Taxa de Mortalidade Infantil;-;-;2016;4,27350427350427e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Rio Capim;Abel Figueiredo;Taxa de Mortalidade Infantil;-;-;2017;2,81690140845070e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Rio Capim;Abel Figueiredo;Taxa de Mortalidade Infantil;-;-;2019;7,57575757575758e+00
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Rio Capim;Abel Figueiredo;Taxa de Mortalidade Infantil;-;-;2020;2,06185567010309e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Rio Capim;Abel Figueiredo;Taxa de Mortalidade Infantil;-;-;2021;7,57575757575758e+00
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Rio Capim;Abel Figueiredo;Taxa de Mortalidade Infantil;-;-;2022;0,00000000000000e+00
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Rio Capim;Abel Figueiredo;Taxa de Mortalidade Infantil;-;-;2023;0,00000000000000e+00
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Rio Capim;Abel Figueiredo;Taxa de Mortalidade Infantil;-;-;2024;1,06382978723404e+01
Saúde;Tabela 13 - Taxas de Mortalidade Infantil, Mortalidade em Menores que 05 Anos e Mortalidade Materna;Tocantins;Acará;Taxa de Mortalidade Infantil;-;-;2015;9,62566844919786e+00
