tema;indicador;ri;localidade;nivel1;nivel2;nivel3;ano;valor
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Baixo Amazonas;População Estimada Total;-;-;2017;7,20563000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Baixo Amazonas;População Estimada Total;-;-;2018;7,35848000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Baixo Amazonas;População Estimada Total;-;-;2019;7,40733000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Baixo Amazonas;População Estimada Total;-;-;2020;7,45535000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Baixo Amazonas;População Estimada Total;-;-;2021;7,50258000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Baixo Amazonas;População Estimada Total;-;-;2022;7,85819000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Baixo Amazonas;População Estimada Total;-;-;2023;8,30554000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Baixo Amazonas;População Estimada Total;-;-;2024;8,40015000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Baixo Amazonas;População Estimada Total;-;-;2025;8,47407000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Carajás;População Estimada Total;-;-;2016;6,54662000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Carajás;População Estimada Total;-;-;2017;6,66702000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Carajás;População Estimada Total;-;-;2018;6,74807000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Carajás;População Estimada Total;-;-;2019;6,85775000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Carajás;População Estimada Total;-;-;2020;6,96563000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Carajás;População Estimada Total;-;-;2021;7,07165000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Carajás;População Estimada Total;-;-;2022;7,63106000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Carajás;População Estimada Total;-;-;2023;8,12032000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Carajás;População Estimada Total;-;-;2024;8,31512000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Carajás;População Estimada Total;-;-;2025;8,43833000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guajará;População Estimada Total;-;-;2016;2,16222400000000e+06
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guajará;População Estimada Total;-;-;2017;2,17767200000000e+06
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guajará;População Estimada Total;-;-;2018;2,22301200000000e+06
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guajará;População Estimada Total;-;-;2019;2,23868000000000e+06
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guajará;População Estimada Total;-;-;2020;2,25409000000000e+06
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guajará;População Estimada Total;-;-;2021;2,26923300000000e+06
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guajará;População Estimada Total;-;-;2022;1,97862000000000e+06
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guajará;População Estimada Total;-;-;2023;2,12281400000000e+06
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guajará;População Estimada Total;-;-;2024;2,11584600000000e+06
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guajará;População Estimada Total;-;-;2025;2,11747100000000e+06
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guamá;População Estimada Total;-;-;2016;6,67180000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guamá;População Estimada Total;-;-;2017;6,74398000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guamá;População Estimada Total;-;-;2018;6,86511000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guamá;População Estimada Total;-;-;2019;6,93415000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guamá;População Estimada Total;-;-;2020;7,00205000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guamá;População Estimada Total;-;-;2021;7,06880000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guamá;População Estimada Total;-;-;2022;6,58986000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guamá;População Estimada Total;-;-;2023;6,97620000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guamá;População Estimada Total;-;-;2024;7,01081000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Guamá;População Estimada Total;-;-;2025;7,04891000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Lago de Tucuruí;População Estimada Total;-;-;2016;4,07265000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Lago de Tucuruí;População Estimada Total;-;-;2017;4,13446000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Lago de Tucuruí;População Estimada Total;-;-;2018;4,19483000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Lago de Tucuruí;População Estimada Total;-;-;2019;4,25201000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Lago de Tucuruí;População Estimada Total;-;-;2020;4,30822000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Lago de Tucuruí;População Estimada Total;-;-;2021;4,36351000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Lago de Tucuruí;População Estimada Total;-;-;2022;3,25528000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Lago de Tucuruí;População Estimada Total;-;-;2023;3,43998000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Lago de Tucuruí;População Estimada Total;-;-;2024;3,39397000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Lago de Tucuruí;População Estimada Total;-;-;2025;3,38011000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Marajó;População Estimada Total;-;-;2016;5,41165000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Marajó;População Estimada Total;-;-;2017;5,48634000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Marajó;População Estimada Total;-;-;2018;5,57231000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Marajó;População Estimada Total;-;-;2019;5,64199000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Marajó;População Estimada Total;-;-;2020;5,71056000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Marajó;População Estimada Total;-;-;2021;5,77790000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Marajó;População Estimada Total;-;-;2022;5,91064000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Marajó;População Estimada Total;-;-;2023;6,23627000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Marajó;População Estimada Total;-;-;2024;6,30633000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Marajó;População Estimada Total;-;-;2025;6,35901000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Caeté;População Estimada Total;-;-;2016;5,04438000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Caeté;População Estimada Total;-;-;2017;5,09091000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Caeté;População Estimada Total;-;-;2018;5,18866000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Caeté;População Estimada Total;-;-;2019;5,23409000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Caeté;População Estimada Total;-;-;2020;5,27871000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Caeté;População Estimada Total;-;-;2021;5,32257000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Caeté;População Estimada Total;-;-;2022;4,93001000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Caeté;População Estimada Total;-;-;2023;5,19683000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Caeté;População Estimada Total;-;-;2024;5,21239000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Caeté;População Estimada Total;-;-;2025;5,23445000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Capim;População Estimada Total;-;-;2016;6,67448000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Capim;População Estimada Total;-;-;2017;6,76201000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Capim;População Estimada Total;-;-;2018;6,87153000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Capim;População Estimada Total;-;-;2019;6,95359000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Capim;População Estimada Total;-;-;2020;7,03429000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Capim;População Estimada Total;-;-;2021;7,11361000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Capim;População Estimada Total;-;-;2022;6,19981000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Capim;População Estimada Total;-;-;2023;6,51830000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Capim;População Estimada Total;-;-;2024;6,53032000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Rio Capim;População Estimada Total;-;-;2025;6,55013000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tapajós;População Estimada Total;-;-;2016;2,47275000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tapajós;População Estimada Total;-;-;2017;2,48590000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tapajós;População Estimada Total;-;-;2018;2,53023000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tapajós;População Estimada Total;-;-;2019;2,21135000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tapajós;População Estimada Total;-;-;2020;2,21823000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tapajós;População Estimada Total;-;-;2021;2,22500000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tapajós;População Estimada Total;-;-;2022;2,50295000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tapajós;População Estimada Total;-;-;2023;2,64039000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tapajós;População Estimada Total;-;-;2024;2,68410000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tapajós;População Estimada Total;-;-;2025;2,71130000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tocantins;População Estimada Total;-;-;2016;8,30489000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tocantins;População Estimada Total;-;-;2017;8,43050000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tocantins;População Estimada Total;-;-;2018;8,55399000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tocantins;População Estimada Total;-;-;2019;8,67019000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tocantins;População Estimada Total;-;-;2020;8,78448000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tocantins;População Estimada Total;-;-;2021;8,89678000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tocantins;População Estimada Total;-;-;2022;8,07871000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tocantins;População Estimada Total;-;-;2023;8,57849000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tocantins;População Estimada Total;-;-;2024;8,66692000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Tocantins;População Estimada Total;-;-;2025;8,73726000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Xingu;População Estimada Total;-;-;2016;3,66059000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Xingu;População Estimada Total;-;-;2017;3,70763000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Xingu;População Estimada Total;-;-;2018;3,76839000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Xingu;População Estimada Total;-;-;2019;3,81258000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Xingu;População Estimada Total;-;-;2020;3,85602000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Xingu;População Estimada Total;-;-;2021;3,89874000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Xingu;População Estimada Total;-;-;2022;3,92044000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Xingu;População Estimada Total;-;-;2023;4,14218000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Xingu;População Estimada Total;-;-;2024;4,20001000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Pará;Xingu;População Estimada Total;-;-;2025;4,24069000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Abaetetuba;População Estimada Total;-;-;2016;1,51934000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Abaetetuba;População Estimada Total;-;-;2017;1,53380000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Abaetetuba;População Estimada Total;-;-;2018;1,56292000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Abaetetuba;População Estimada Total;-;-;2019;1,57698000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Abaetetuba;População Estimada Total;-;-;2020;1,59080000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Abaetetuba;População Estimada Total;-;-;2021;1,60439000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Abaetetuba;População Estimada Total;-;-;2022;1,58188000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Abaetetuba;População Estimada Total;-;-;2023;1,69354000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Abaetetuba;População Estimada Total;-;-;2024;1,70999000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Abaetetuba;População Estimada Total;-;-;2025;1,72344000000000e+05
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Rio Capim;Abel Figueiredo;População Estimada Total;-;-;2016;7,17900000000000e+03
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Rio Capim;Abel Figueiredo;População Estimada Total;-;-;2017;7,23100000000000e+03
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Rio Capim;Abel Figueiredo;População Estimada Total;-;-;2018;7,38200000000000e+03
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Rio Capim;Abel Figueiredo;População Estimada Total;-;-;2019;7,43400000000000e+03
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Rio Capim;Abel Figueiredo;População Estimada Total;-;-;2020;7,48600000000000e+03
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Rio Capim;Abel Figueiredo;População Estimada Total;-;-;2021;7,53600000000000e+03
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Rio Capim;Abel Figueiredo;População Estimada Total;-;-;2022;7,03000000000000e+03
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Rio Capim;Abel Figueiredo;População Estimada Total;-;-;2023;6,36400000000000e+03
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Rio Capim;Abel Figueiredo;População Estimada Total;-;-;2024;6,30200000000000e+03
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Rio Capim;Abel Figueiredo;População Estimada Total;-;-;2025;6,27500000000000e+03
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Acará;População Estimada Total;-;-;2016;5,40800000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Acará;População Estimada Total;-;-;2017;5,40960000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Acará;População Estimada Total;-;-;2018;5,55130000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Acará;População Estimada Total;-;-;2019;5,55910000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Acará;População Estimada Total;-;-;2020;5,56690000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Acará;População Estimada Total;-;-;2021;5,57440000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Acará;População Estimada Total;-;-;2022;5,90230000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Acará;População Estimada Total;-;-;2023;6,23110000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Acará;População Estimada Total;-;-;2024;6,27010000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Tocantins;Acará;População Estimada Total;-;-;2025;6,31100000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Marajó;Afuá;População Estimada Total;-;-;2016;3,77780000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Marajó;Afuá;População Estimada Total;-;-;2017;3,81440000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Marajó;Afuá;População Estimada Total;-;-;2018;3,88630000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Marajó;Afuá;População Estimada Total;-;-;2019;3,92180000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Marajó;Afuá;População Estimada Total;-;-;2020;3,95670000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Marajó;Afuá;População Estimada Total;-;-;2021;3,99100000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Marajó;Afuá;População Estimada Total;-;-;2022;3,77650000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Marajó;Afuá;População Estimada Total;-;-;2023;4,00080000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Marajó;Afuá;População Estimada Total;-;-;2024;4,02460000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Marajó;Afuá;População Estimada Total;-;-;2025;4,04730000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Araguaia;Água Azul do Norte;População Estimada Total;-;-;2016;2,64970000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Araguaia;Água Azul do Norte;População Estimada Total;-;-;2017;2,66820000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Araguaia;Água Azul do Norte;População Estimada Total;-;-;2018;2,72410000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Araguaia;Água Azul do Norte;População Estimada Total;-;-;2019;2,74300000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Araguaia;Água Azul do Norte;População Estimada Total;-;-;2020;2,76150000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Araguaia;Água Azul do Norte;População Estimada Total;-;-;2021;2,77970000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Araguaia;Água Azul do Norte;População Estimada Total;-;-;2022;1,80800000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Araguaia;Água Azul do Norte;População Estimada Total;-;-;2023;1,85460000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Araguaia;Água Azul do Norte;População Estimada Total;-;-;2024;1,79600000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Araguaia;Água Azul do Norte;População Estimada Total;-;-;2025;1,75960000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Baixo Amazonas;Alenquer;População Estimada Total;-;-;2016;5,49600000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Baixo Amazonas;Alenquer;População Estimada Total;-;-;2017;5,52460000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Baixo Amazonas;Alenquer;População Estimada Total;-;-;2018;5,64800000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Baixo Amazonas;Alenquer;População Estimada Total;-;-;2019;5,67890000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Baixo Amazonas;Alenquer;População Estimada Total;-;-;2020;5,70920000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Baixo Amazonas;Alenquer;População Estimada Total;-;-;2021;5,73900000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Baixo Amazonas;Alenquer;População Estimada Total;-;-;2022;6,93770000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Baixo Amazonas;Alenquer;População Estimada Total;-;-;2023;7,31710000000000e+04
Demografia;Tabela 1 - População, Área Territorial (km²) e Densidade Demográfica;Baixo Amazonas;Alenquer;População Estimada Total;-;-;2024;7,48360000000000e+04
