tema;indicador;ri;localidade;nivel1;nivel2;nivel3;ano;valor
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Pará;Desflorestamento Acumulado (km²);-;-;2021;2,81636338800000e+05
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Pará;Desflorestamento Acumulado (km²);-;-;2022;2,86216900000000e+05
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Pará;Desflorestamento Acumulado (km²);-;-;2023;2,91486068762896e+05
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Araguaia;Desflorestamento Acumulado (km²);-;-;2021;6,90006000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Araguaia;Desflorestamento Acumulado (km²);-;-;2022;6,96404000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Araguaia;Desflorestamento Acumulado (km²);-;-;2023;7,01110330984704e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Baixo Amazonas;Desflorestamento Acumulado (km²);-;-;2021;2,18432000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Baixo Amazonas;Desflorestamento Acumulado (km²);-;-;2022;2,22418000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Baixo Amazonas;Desflorestamento Acumulado (km²);-;-;2023;2,29764196418866e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Carajás;Desflorestamento Acumulado (km²);-;-;2021;2,82770000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Carajás;Desflorestamento Acumulado (km²);-;-;2022;2,83518000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Carajás;Desflorestamento Acumulado (km²);-;-;2023;2,83192938904314e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Guajará;Desflorestamento Acumulado (km²);-;-;2021;6,93000000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Guajará;Desflorestamento Acumulado (km²);-;-;2022;6,93500000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Guajará;Desflorestamento Acumulado (km²);-;-;2023;7,03786054508480e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Guamá;Desflorestamento Acumulado (km²);-;-;2021;7,89030000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Guamá;Desflorestamento Acumulado (km²);-;-;2022;7,89520000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Guamá;Desflorestamento Acumulado (km²);-;-;2023;7,92595491254134e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Lago de Tucuruí;Desflorestamento Acumulado (km²);-;-;2021;2,40507000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Lago de Tucuruí;Desflorestamento Acumulado (km²);-;-;2022;2,42372000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Lago de Tucuruí;Desflorestamento Acumulado (km²);-;-;2023;2,45877671142883e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Marajó;Desflorestamento Acumulado (km²);-;-;2021;5,75860000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Marajó;Desflorestamento Acumulado (km²);-;-;2022;6,08970000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Marajó;Desflorestamento Acumulado (km²);-;-;2023;6,54640896611289e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Rio Caeté;Desflorestamento Acumulado (km²);-;-;2021;1,17130000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Rio Caeté;Desflorestamento Acumulado (km²);-;-;2022;1,17284000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Rio Caeté;Desflorestamento Acumulado (km²);-;-;2023;1,16872946309000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Rio Capim;Desflorestamento Acumulado (km²);-;-;2021;3,89649000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Rio Capim;Desflorestamento Acumulado (km²);-;-;2022;3,91760000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Rio Capim;Desflorestamento Acumulado (km²);-;-;2023;3,94696252711302e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Tapajós;Desflorestamento Acumulado (km²);-;-;2021;2,13039000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Tapajós;Desflorestamento Acumulado (km²);-;-;2022;2,23186000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Tapajós;Desflorestamento Acumulado (km²);-;-;2023;2,30838474187589e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Tocantins;Desflorestamento Acumulado (km²);-;-;2021;1,42371000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Tocantins;Desflorestamento Acumulado (km²);-;-;2022;1,43537000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Tocantins;Desflorestamento Acumulado (km²);-;-;2023;1,47275217798759e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Xingu;Desflorestamento Acumulado (km²);-;-;2021;3,79040000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Xingu;Desflorestamento Acumulado (km²);-;-;2022;3,94895000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Pará;Xingu;Desflorestamento Acumulado (km²);-;-;2023;4,13471159839912e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Tocantins;Abaetetuba;Desflorestamento Acumulado (km²);-;-;2021;7,00200000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Tocantins;Abaetetuba;Desflorestamento Acumulado (km²);-;-;2022;7,00600000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Tocantins;Abaetetuba;Desflorestamento Acumulado (km²);-;-;2023;7,03843359117129e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Capim;Abel Figueiredo;Desflorestamento Acumulado (km²);-;-;2021;5,75300000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Capim;Abel Figueiredo;Desflorestamento Acumulado (km²);-;-;2022;5,78100000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Capim;Abel Figueiredo;Desflorestamento Acumulado (km²);-;-;2023;5,63797623676989e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Tocantins;Acará;Desflorestamento Acumulado (km²);-;-;2021;2,44750000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Tocantins;Acará;Desflorestamento Acumulado (km²);-;-;2022;2,45320000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Tocantins;Acará;Desflorestamento Acumulado (km²);-;-;2023;2,49811221522733e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Marajó;Afuá;Desflorestamento Acumulado (km²);-;-;2021;2,92000000000000e+01
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Marajó;Afuá;Desflorestamento Acumulado (km²);-;-;2022;2,94000000000000e+01
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Marajó;Afuá;Desflorestamento Acumulado (km²);-;-;2023;3,05409044889393e+01
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Araguaia;Água Azul do Norte;Desflorestamento Acumulado (km²);-;-;2021;4,68940000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Araguaia;Água Azul do Norte;Desflorestamento Acumulado (km²);-;-;2022;4,69400000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Araguaia;Água Azul do Norte;Desflorestamento Acumulado (km²);-;-;2023;4,70106321675901e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Baixo Amazonas;Alenquer;Desflorestamento Acumulado (km²);-;-;2021;1,56350000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Baixo Amazonas;Alenquer;Desflorestamento Acumulado (km²);-;-;2022;1,58730000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Baixo Amazonas;Alenquer;Desflorestamento Acumulado (km²);-;-;2023;2,71922953214268e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Baixo Amazonas;Almeirim;Desflorestamento Acumulado (km²);-;-;2021;1,95650000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Baixo Amazonas;Almeirim;Desflorestamento Acumulado (km²);-;-;2022;1,97530000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Baixo Amazonas;Almeirim;Desflorestamento Acumulado (km²);-;-;2023;2,03883739701237e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Xingu;Altamira;Desflorestamento Acumulado (km²);-;-;2021;1,13139000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Xingu;Altamira;Desflorestamento Acumulado (km²);-;-;2022;1,19480000000000e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Xingu;Altamira;Desflorestamento Acumulado (km²);-;-;2023;1,24254106172826e+04
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Marajó;Anajás;Desflorestamento Acumulado (km²);-;-;2021;1,79300000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Marajó;Anajás;Desflorestamento Acumulado (km²);-;-;2022;1,79400000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Marajó;Anajás;Desflorestamento Acumulado (km²);-;-;2023;1,87322798728870e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Guajará;Ananindeua;Desflorestamento Acumulado (km²);-;-;2021;8,73000000000000e+01
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Guajará;Ananindeua;Desflorestamento Acumulado (km²);-;-;2022;8,73000000000000e+01
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Guajará;Ananindeua;Desflorestamento Acumulado (km²);-;-;2023;8,72608349083851e+01
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Xingu;Anapu;Desflorestamento Acumulado (km²);-;-;2021;3,06910000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Xingu;Anapu;Desflorestamento Acumulado (km²);-;-;2022;3,17880000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Xingu;Anapu;Desflorestamento Acumulado (km²);-;-;2023;3,37384171412775e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Caeté;Augusto Corrêa;Desflorestamento Acumulado (km²);-;-;2021;7,28800000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Caeté;Augusto Corrêa;Desflorestamento Acumulado (km²);-;-;2022;7,28800000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Caeté;Augusto Corrêa;Desflorestamento Acumulado (km²);-;-;2023;7,23226577110070e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Capim;Aurora do Pará;Desflorestamento Acumulado (km²);-;-;2021;1,56860000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Capim;Aurora do Pará;Desflorestamento Acumulado (km²);-;-;2022;1,57070000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Capim;Aurora do Pará;Desflorestamento Acumulado (km²);-;-;2023;1,57398550197612e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Tapajós;Aveiro;Desflorestamento Acumulado (km²);-;-;2021;1,45470000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Tapajós;Aveiro;Desflorestamento Acumulado (km²);-;-;2022;1,50820000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Tapajós;Aveiro;Desflorestamento Acumulado (km²);-;-;2023;1,59543853625313e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Marajó;Bagre;Desflorestamento Acumulado (km²);-;-;2021;2,21800000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Marajó;Bagre;Desflorestamento Acumulado (km²);-;-;2022;2,25200000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Marajó;Bagre;Desflorestamento Acumulado (km²);-;-;2023;2,39838303326773e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Tocantins;Baião;Desflorestamento Acumulado (km²);-;-;2021;1,65210000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Tocantins;Baião;Desflorestamento Acumulado (km²);-;-;2022;1,66100000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Tocantins;Baião;Desflorestamento Acumulado (km²);-;-;2023;1,67236925804150e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Araguaia;Bannach;Desflorestamento Acumulado (km²);-;-;2021;2,20420000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Araguaia;Bannach;Desflorestamento Acumulado (km²);-;-;2022;2,20830000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Araguaia;Bannach;Desflorestamento Acumulado (km²);-;-;2023;2,21399355790928e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Tocantins;Barcarena;Desflorestamento Acumulado (km²);-;-;2021;3,38700000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Tocantins;Barcarena;Desflorestamento Acumulado (km²);-;-;2022;3,39300000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Tocantins;Barcarena;Desflorestamento Acumulado (km²);-;-;2023;3,46122914077885e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Guajará;Belém;Desflorestamento Acumulado (km²);-;-;2021;2,52700000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Guajará;Belém;Desflorestamento Acumulado (km²);-;-;2022;2,52800000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Guajará;Belém;Desflorestamento Acumulado (km²);-;-;2023;2,56501461972763e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Baixo Amazonas;Belterra;Desflorestamento Acumulado (km²);-;-;2021;8,58300000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Baixo Amazonas;Belterra;Desflorestamento Acumulado (km²);-;-;2022;8,71600000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Baixo Amazonas;Belterra;Desflorestamento Acumulado (km²);-;-;2023;8,97600996401850e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Guajará;Benevides;Desflorestamento Acumulado (km²);-;-;2021;1,25900000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Guajará;Benevides;Desflorestamento Acumulado (km²);-;-;2022;1,26300000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Guajará;Benevides;Desflorestamento Acumulado (km²);-;-;2023;1,23349552687741e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Carajás;Bom Jesus do Tocantins;Desflorestamento Acumulado (km²);-;-;2021;1,81690000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Carajás;Bom Jesus do Tocantins;Desflorestamento Acumulado (km²);-;-;2022;1,82340000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Carajás;Bom Jesus do Tocantins;Desflorestamento Acumulado (km²);-;-;2023;1,81621896998865e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Caeté;Bonito;Desflorestamento Acumulado (km²);-;-;2021;5,44500000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Caeté;Bonito;Desflorestamento Acumulado (km²);-;-;2022;5,44500000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Caeté;Bonito;Desflorestamento Acumulado (km²);-;-;2023;5,49082736720308e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Caeté;Bragança;Desflorestamento Acumulado (km²);-;-;2021;1,72570000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Caeté;Bragança;Desflorestamento Acumulado (km²);-;-;2022;1,72570000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Caeté;Bragança;Desflorestamento Acumulado (km²);-;-;2023;1,71385612401380e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Xingu;Brasil Novo;Desflorestamento Acumulado (km²);-;-;2021;2,76370000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Xingu;Brasil Novo;Desflorestamento Acumulado (km²);-;-;2022;2,77240000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Xingu;Brasil Novo;Desflorestamento Acumulado (km²);-;-;2023;2,86726576950199e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Carajás;Brejo Grande do Araguaia;Desflorestamento Acumulado (km²);-;-;2021;1,07550000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Carajás;Brejo Grande do Araguaia;Desflorestamento Acumulado (km²);-;-;2022;1,07740000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Carajás;Brejo Grande do Araguaia;Desflorestamento Acumulado (km²);-;-;2023;1,07684001894247e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Lago de Tucuruí;Breu Branco;Desflorestamento Acumulado (km²);-;-;2021;2,86610000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Lago de Tucuruí;Breu Branco;Desflorestamento Acumulado (km²);-;-;2022;2,87450000000000e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Lago de Tucuruí;Breu Branco;Desflorestamento Acumulado (km²);-;-;2023;2,91187363077086e+03
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Marajó;Breves;Desflorestamento Acumulado (km²);-;-;2021;5,50800000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Marajó;Breves;Desflorestamento Acumulado (km²);-;-;2022;5,52400000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Marajó;Breves;Desflorestamento Acumulado (km²);-;-;2023;5,54190399984805e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Capim;Bujaru;Desflorestamento Acumulado (km²);-;-;2021;6,68600000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Capim;Bujaru;Desflorestamento Acumulado (km²);-;-;2022;6,68900000000000e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Rio Capim;Bujaru;Desflorestamento Acumulado (km²);-;-;2023;6,66917020199538e+02
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Marajó;Cachoeira do Arari;Desflorestamento Acumulado (km²);-;-;2021;7,41000000000000e+01
Meio Ambiente;Tabela 33 - Desflorestamento Acumulado (km²), Incremento do Desflorestamento (km²) e Focos de Calor - 2023;Marajó;Cachoeira do Arari;Desflorestamento Acumulado (km²);-;-;2022;7,42000000000000e+01
