tema;indicador;ri;localidade;nivel1;nivel2;nivel3;ano;valor
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Conceição do Araguaia;ICMS;Repasse;-;2016;9,07378819000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Conceição do Araguaia;ICMS;Repasse;-;2018;8,95241588000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Conceição do Araguaia;ICMS;Repasse;-;2019;9,27285438000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Conceição do Araguaia;ICMS;Repasse;-;2020;9,46088960000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Conceição do Araguaia;ICMS;Repasse;-;2021;1,03478271100000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Conceição do Araguaia;ICMS;Repasse;-;2022;1,04723873700000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Conceição do Araguaia;ICMS;Repasse;-;2023;1,00781752800000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Conceição do Araguaia;ICMS;Repasse;-;2024;1,52019813300000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Concórdia do Pará;ICMS;Repasse;-;2015;3,11573471000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Concórdia do Pará;ICMS;Repasse;-;2016;3,83115501000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Concórdia do Pará;ICMS;Repasse;-;2018;5,45879017000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Concórdia do Pará;ICMS;Repasse;-;2019;5,36849464000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Concórdia do Pará;ICMS;Repasse;-;2020;5,92094231000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Concórdia do Pará;ICMS;Repasse;-;2021;6,99818416000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Concórdia do Pará;ICMS;Repasse;-;2022;7,40222358000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Concórdia do Pará;ICMS;Repasse;-;2023;6,86056649000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Concórdia do Pará;ICMS;Repasse;-;2024;1,04842968200000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Cumaru do Norte;ICMS;Repasse;-;2015;7,20513654000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Cumaru do Norte;ICMS;Repasse;-;2016;7,86394977000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Cumaru do Norte;ICMS;Repasse;-;2018;1,00441739200000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Cumaru do Norte;ICMS;Repasse;-;2019;1,12250342500000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Cumaru do Norte;ICMS;Repasse;-;2020;1,16197911200000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Cumaru do Norte;ICMS;Repasse;-;2021;1,32931093800000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Cumaru do Norte;ICMS;Repasse;-;2022;1,34597245800000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Cumaru do Norte;ICMS;Repasse;-;2023;1,31682601000000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Cumaru do Norte;ICMS;Repasse;-;2024;1,81612232800000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Curionópolis;ICMS;Repasse;-;2015;6,03673604000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Curionópolis;ICMS;Repasse;-;2016;6,65411134000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Curionópolis;ICMS;Repasse;-;2018;1,39745028500000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Curionópolis;ICMS;Repasse;-;2019;2,04978886300000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Curionópolis;ICMS;Repasse;-;2020;2,17966052500000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Curionópolis;ICMS;Repasse;-;2021;2,09060842800000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Curionópolis;ICMS;Repasse;-;2022;1,87892983900000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Curionópolis;ICMS;Repasse;-;2023;1,87892983900000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Curionópolis;ICMS;Repasse;-;2024;5,03418220300000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Curralinho;ICMS;Repasse;-;2015;2,92100130000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Curralinho;ICMS;Repasse;-;2016;3,22623581000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Curralinho;ICMS;Repasse;-;2018;3,27527410000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Curralinho;ICMS;Repasse;-;2019;3,66033725000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Curralinho;ICMS;Repasse;-;2020;3,93773571000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Curralinho;ICMS;Repasse;-;2021;5,10779029000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Curralinho;ICMS;Repasse;-;2022;6,80525705000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Curralinho;ICMS;Repasse;-;2023;7,05313556000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Curralinho;ICMS;Repasse;-;2024;9,54025641000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Curuá;ICMS;Repasse;-;2015;2,53153447000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Curuá;ICMS;Repasse;-;2016;2,21803712000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Curuá;ICMS;Repasse;-;2018;2,40186768000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Curuá;ICMS;Repasse;-;2019;2,68424732000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Curuá;ICMS;Repasse;-;2020;3,10957748000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Curuá;ICMS;Repasse;-;2021;3,65239075000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Curuá;ICMS;Repasse;-;2022;4,80762854000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Curuá;ICMS;Repasse;-;2023;4,74232746000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Curuá;ICMS;Repasse;-;2024;8,14113304000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Curuçá;ICMS;Repasse;-;2015;2,33680104000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Curuçá;ICMS;Repasse;-;2016;2,82295631000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Curuçá;ICMS;Repasse;-;2018;3,49362571000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Curuçá;ICMS;Repasse;-;2019;3,66033725000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Curuçá;ICMS;Repasse;-;2020;3,98783624000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Curuçá;ICMS;Repasse;-;2021;4,98575386000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Curuçá;ICMS;Repasse;-;2022;5,64670354000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Curuçá;ICMS;Repasse;-;2023;5,58381273000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Curuçá;ICMS;Repasse;-;2024;9,33568253000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Dom Eliseu;ICMS;Repasse;-;2015;8,95773732000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Dom Eliseu;ICMS;Repasse;-;2016;1,00819868800000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Dom Eliseu;ICMS;Repasse;-;2018;1,33194480200000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Dom Eliseu;ICMS;Repasse;-;2019;1,43973265400000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Dom Eliseu;ICMS;Repasse;-;2020;1,46840047700000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Dom Eliseu;ICMS;Repasse;-;2021;1,65341316700000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Dom Eliseu;ICMS;Repasse;-;2022;1,61668614900000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Dom Eliseu;ICMS;Repasse;-;2023;1,55298057700000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Dom Eliseu;ICMS;Repasse;-;2024;2,56276528200000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Eldorado do Carajás;ICMS;Repasse;-;2015;5,25780233000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Eldorado do Carajás;ICMS;Repasse;-;2016;5,84755240000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Eldorado do Carajás;ICMS;Repasse;-;2018;6,55054820000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Eldorado do Carajás;ICMS;Repasse;-;2019;6,83262954000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Eldorado do Carajás;ICMS;Repasse;-;2020;8,18879061000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Eldorado do Carajás;ICMS;Repasse;-;2021;1,04550245200000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Eldorado do Carajás;ICMS;Repasse;-;2022;1,14511311000000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Eldorado do Carajás;ICMS;Repasse;-;2023;1,14511311000000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Carajás;Eldorado do Carajás;ICMS;Repasse;-;2024;1,41849178500000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Faro;ICMS;Repasse;-;2015;3,69993498000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Faro;ICMS;Repasse;-;2016;4,23443450000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Faro;ICMS;Repasse;-;2018;3,27527410000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Faro;ICMS;Repasse;-;2019;3,66033725000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Faro;ICMS;Repasse;-;2020;3,88458622000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Faro;ICMS;Repasse;-;2021;5,84227589000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Faro;ICMS;Repasse;-;2022;7,89320724000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Faro;ICMS;Repasse;-;2023;8,41197033000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Baixo Amazonas;Faro;ICMS;Repasse;-;2024;1,22822978000000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Floresta do Araguaia;ICMS;Repasse;-;2015;7,20513654000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Floresta do Araguaia;ICMS;Repasse;-;2016;7,25903056000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Floresta do Araguaia;ICMS;Repasse;-;2018;5,45879017000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Floresta do Araguaia;ICMS;Repasse;-;2019;5,85653961000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Floresta do Araguaia;ICMS;Repasse;-;2020;6,69253962000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Floresta do Araguaia;ICMS;Repasse;-;2021;8,20901949000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Floresta do Araguaia;ICMS;Repasse;-;2022;1,07569656700000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Floresta do Araguaia;ICMS;Repasse;-;2023;1,14560714700000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Araguaia;Floresta do Araguaia;ICMS;Repasse;-;2024;1,69037354800000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Garrafão do Norte;ICMS;Repasse;-;2015;2,72626789000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Garrafão do Norte;ICMS;Repasse;-;2016;2,82295631000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Garrafão do Norte;ICMS;Repasse;-;2018;2,83857089000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Garrafão do Norte;ICMS;Repasse;-;2019;3,17229229000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Garrafão do Norte;ICMS;Repasse;-;2020;4,07758723000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Garrafão do Norte;ICMS;Repasse;-;2021;4,92048794000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Garrafão do Norte;ICMS;Repasse;-;2022;5,31356773000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Garrafão do Norte;ICMS;Repasse;-;2023;5,90143941000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Garrafão do Norte;ICMS;Repasse;-;2024;1,01736792100000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Lago de Tucuruí;Goianésia do Pará;ICMS;Repasse;-;2015;5,84200261000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Lago de Tucuruí;Goianésia do Pará;ICMS;Repasse;-;2016;6,04919214000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Lago de Tucuruí;Goianésia do Pará;ICMS;Repasse;-;2018;7,42395463000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Lago de Tucuruí;Goianésia do Pará;ICMS;Repasse;-;2019;7,32067451000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Lago de Tucuruí;Goianésia do Pará;ICMS;Repasse;-;2020;7,41063883000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Lago de Tucuruí;Goianésia do Pará;ICMS;Repasse;-;2021;8,97092626000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Lago de Tucuruí;Goianésia do Pará;ICMS;Repasse;-;2022;9,07161356000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Lago de Tucuruí;Goianésia do Pará;ICMS;Repasse;-;2023;8,96318371000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Lago de Tucuruí;Goianésia do Pará;ICMS;Repasse;-;2024;1,39116241200000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Gurupá;ICMS;Repasse;-;2015;3,50520155000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Gurupá;ICMS;Repasse;-;2016;3,62951528000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Gurupá;ICMS;Repasse;-;2018;4,14868053000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Gurupá;ICMS;Repasse;-;2019;5,12447215000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Gurupá;ICMS;Repasse;-;2020;5,54141176000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Gurupá;ICMS;Repasse;-;2021;6,53438609000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Gurupá;ICMS;Repasse;-;2022;8,00088378000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Gurupá;ICMS;Repasse;-;2023;8,53585921000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Marajó;Gurupá;ICMS;Repasse;-;2024;1,24148097600000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Igarapé-Açu;ICMS;Repasse;-;2015;3,50520155000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Igarapé-Açu;ICMS;Repasse;-;2016;3,62951528000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Igarapé-Açu;ICMS;Repasse;-;2018;4,80373535000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Igarapé-Açu;ICMS;Repasse;-;2019;5,61251712000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Igarapé-Açu;ICMS;Repasse;-;2020;5,97271949000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Igarapé-Açu;ICMS;Repasse;-;2021;7,20920386000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Igarapé-Açu;ICMS;Repasse;-;2022;6,26955463000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Igarapé-Açu;ICMS;Repasse;-;2023;6,78793509000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Igarapé-Açu;ICMS;Repasse;-;2024;1,08055310000000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Tocantins;Igarapé-Miri;ICMS;Repasse;-;2015;3,50520155000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Tocantins;Igarapé-Miri;ICMS;Repasse;-;2016;3,83115501000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Tocantins;Igarapé-Miri;ICMS;Repasse;-;2018;4,36703213000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Tocantins;Igarapé-Miri;ICMS;Repasse;-;2019;4,63642719000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Tocantins;Igarapé-Miri;ICMS;Repasse;-;2020;5,24903972000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Tocantins;Igarapé-Miri;ICMS;Repasse;-;2021;6,77013636000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Tocantins;Igarapé-Miri;ICMS;Repasse;-;2022;8,52755856000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Tocantins;Igarapé-Miri;ICMS;Repasse;-;2023;8,90372020000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Tocantins;Igarapé-Miri;ICMS;Repasse;-;2024;1,48519955700000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Inhangapi;ICMS;Repasse;-;2015;2,14206764000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Inhangapi;ICMS;Repasse;-;2016;2,01639739000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Inhangapi;ICMS;Repasse;-;2018;2,62021928000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Inhangapi;ICMS;Repasse;-;2019;2,92826980000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Inhangapi;ICMS;Repasse;-;2020;3,09478084000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Inhangapi;ICMS;Repasse;-;2021;4,21067870000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Inhangapi;ICMS;Repasse;-;2022;4,94775267000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Inhangapi;ICMS;Repasse;-;2023;4,85939116000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Guamá;Inhangapi;ICMS;Repasse;-;2024;7,73020446000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Ipixuna do Pará;ICMS;Repasse;-;2015;7,01040312000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Ipixuna do Pará;ICMS;Repasse;-;2016;6,85575108000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Ipixuna do Pará;ICMS;Repasse;-;2018;7,42395463000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Ipixuna do Pará;ICMS;Repasse;-;2019;8,29676444000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Ipixuna do Pará;ICMS;Repasse;-;2020;9,48283556000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Ipixuna do Pará;ICMS;Repasse;-;2021;1,15817020500000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Ipixuna do Pará;ICMS;Repasse;-;2022;1,15527119900000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Ipixuna do Pará;ICMS;Repasse;-;2023;1,05360155300000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Ipixuna do Pará;ICMS;Repasse;-;2024;1,43354916400000e+07
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Irituia;ICMS;Repasse;-;2015;2,72626789000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Irituia;ICMS;Repasse;-;2016;2,82295631000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Irituia;ICMS;Repasse;-;2018;3,49362571000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Irituia;ICMS;Repasse;-;2019;3,90435974000000e+06
Finanças Públicas;Tabela 47 - Repasse e Participação ICMS, IPI E IPVA - 2023;Rio Capim;Irituia;ICMS;Repasse;-;2020;4,39388067000000e+06
