tema;indicador;ri;localidade;nivel1;nivel2;nivel3;ano;valor
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Araguaia;Consumo de energia Elétrica (kWH);-;-;2016;4,86540787314000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Araguaia;Consumo de energia Elétrica (kWH);-;-;2018;5,15342142202401e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Araguaia;Consumo de energia Elétrica (kWH);-;-;2019;5,32329367854780e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Araguaia;Consumo de energia Elétrica (kWH);-;-;2020;5,47674101717230e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Araguaia;Consumo de energia Elétrica (kWH);-;-;2021;5,15342142202401e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Araguaia;Consumo de energia Elétrica (kWH);-;-;2022;6,60483940529830e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Araguaia;Consumo de energia Elétrica (kWH);-;-;2023;7,35406926498270e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Araguaia;Consumo de energia Elétrica (kWH);-;-;2024;8,22510253370140e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Baixo Amazonas;Consumo de energia Elétrica (kWH);-;-;2015;5,84887452000000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Baixo Amazonas;Consumo de energia Elétrica (kWH);-;-;2016;6,63095997199000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Baixo Amazonas;Consumo de energia Elétrica (kWH);-;-;2018;6,57949836652320e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Baixo Amazonas;Consumo de energia Elétrica (kWH);-;-;2019;6,80416417036560e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Baixo Amazonas;Consumo de energia Elétrica (kWH);-;-;2020;7,09942881996440e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Baixo Amazonas;Consumo de energia Elétrica (kWH);-;-;2021;6,57949836652320e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Baixo Amazonas;Consumo de energia Elétrica (kWH);-;-;2022;8,03700906861236e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Baixo Amazonas;Consumo de energia Elétrica (kWH);-;-;2023;8,77444150339294e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Baixo Amazonas;Consumo de energia Elétrica (kWH);-;-;2024;9,60348816533420e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Carajás;Consumo de energia Elétrica (kWH);-;-;2015;1,05958991900000e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Carajás;Consumo de energia Elétrica (kWH);-;-;2016;1,11506183569900e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Carajás;Consumo de energia Elétrica (kWH);-;-;2018;1,13109846212730e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Carajás;Consumo de energia Elétrica (kWH);-;-;2019;1,14803886246256e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Carajás;Consumo de energia Elétrica (kWH);-;-;2020;1,16836259689671e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Carajás;Consumo de energia Elétrica (kWH);-;-;2021;1,13109846212730e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Carajás;Consumo de energia Elétrica (kWH);-;-;2022;1,37259288437730e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Carajás;Consumo de energia Elétrica (kWH);-;-;2023;1,51351660100627e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Carajás;Consumo de energia Elétrica (kWH);-;-;2024;1,40285051368578e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guajará;Consumo de energia Elétrica (kWH);-;-;2015;3,26602770500000e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guajará;Consumo de energia Elétrica (kWH);-;-;2016;3,28124570167000e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guajará;Consumo de energia Elétrica (kWH);-;-;2018;3,19931087578537e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guajará;Consumo de energia Elétrica (kWH);-;-;2019;3,17135860826248e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guajará;Consumo de energia Elétrica (kWH);-;-;2020;3,27191594820455e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guajará;Consumo de energia Elétrica (kWH);-;-;2021;3,19931087578537e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guajará;Consumo de energia Elétrica (kWH);-;-;2022;3,58157619345979e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guajará;Consumo de energia Elétrica (kWH);-;-;2023;3,81006095912012e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guajará;Consumo de energia Elétrica (kWH);-;-;2024;4,08497112213770e+09
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guamá;Consumo de energia Elétrica (kWH);-;-;2015;6,09849175000000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guamá;Consumo de energia Elétrica (kWH);-;-;2016;6,44162796370000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guamá;Consumo de energia Elétrica (kWH);-;-;2018;6,50017654360970e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guamá;Consumo de energia Elétrica (kWH);-;-;2019;6,59207258472260e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guamá;Consumo de energia Elétrica (kWH);-;-;2020;6,77983926920830e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guamá;Consumo de energia Elétrica (kWH);-;-;2021;6,50017654360970e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guamá;Consumo de energia Elétrica (kWH);-;-;2022;7,55577334781374e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guamá;Consumo de energia Elétrica (kWH);-;-;2023;8,03209012355341e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Guamá;Consumo de energia Elétrica (kWH);-;-;2024;8,77819446526410e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Lago de Tucuruí;Consumo de energia Elétrica (kWH);-;-;2015;2,33312849000000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Lago de Tucuruí;Consumo de energia Elétrica (kWH);-;-;2016;2,54375081761000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Lago de Tucuruí;Consumo de energia Elétrica (kWH);-;-;2018;2,41325375644740e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Lago de Tucuruí;Consumo de energia Elétrica (kWH);-;-;2019;2,26799759831560e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Lago de Tucuruí;Consumo de energia Elétrica (kWH);-;-;2020;2,20838611255090e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Lago de Tucuruí;Consumo de energia Elétrica (kWH);-;-;2021;2,41325375644740e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Lago de Tucuruí;Consumo de energia Elétrica (kWH);-;-;2022;2,63492771483970e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Lago de Tucuruí;Consumo de energia Elétrica (kWH);-;-;2023;3,02741840513669e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Lago de Tucuruí;Consumo de energia Elétrica (kWH);-;-;2024;3,22394741541100e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Marajó;Consumo de energia Elétrica (kWH);-;-;2015;1,64127845000000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Marajó;Consumo de energia Elétrica (kWH);-;-;2016;1,68783142592000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Marajó;Consumo de energia Elétrica (kWH);-;-;2018;1,66805200756000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Marajó;Consumo de energia Elétrica (kWH);-;-;2019;1,49709271747200e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Marajó;Consumo de energia Elétrica (kWH);-;-;2020;1,48062441942370e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Marajó;Consumo de energia Elétrica (kWH);-;-;2021;1,66805200756000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Marajó;Consumo de energia Elétrica (kWH);-;-;2022;1,92715334774930e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Marajó;Consumo de energia Elétrica (kWH);-;-;2023;2,41854693401529e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Marajó;Consumo de energia Elétrica (kWH);-;-;2024;2,82551707771620e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Caeté;Consumo de energia Elétrica (kWH);-;-;2015;3,51666058000000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Caeté;Consumo de energia Elétrica (kWH);-;-;2016;3,96260556242000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Caeté;Consumo de energia Elétrica (kWH);-;-;2018;4,26685004395030e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Caeté;Consumo de energia Elétrica (kWH);-;-;2019;4,31129143738440e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Caeté;Consumo de energia Elétrica (kWH);-;-;2020;4,46726679642730e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Caeté;Consumo de energia Elétrica (kWH);-;-;2021;4,26685004395030e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Caeté;Consumo de energia Elétrica (kWH);-;-;2022;4,92449441373540e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Caeté;Consumo de energia Elétrica (kWH);-;-;2023;5,18933546065618e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Caeté;Consumo de energia Elétrica (kWH);-;-;2024;5,54356302995080e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Capim;Consumo de energia Elétrica (kWH);-;-;2015;4,92050208000000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Capim;Consumo de energia Elétrica (kWH);-;-;2016;4,95595294541000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Capim;Consumo de energia Elétrica (kWH);-;-;2018;4,98164948118080e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Capim;Consumo de energia Elétrica (kWH);-;-;2019;4,79971229528550e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Capim;Consumo de energia Elétrica (kWH);-;-;2020;4,85374306375070e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Capim;Consumo de energia Elétrica (kWH);-;-;2021;4,98164948118080e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Capim;Consumo de energia Elétrica (kWH);-;-;2022;5,59755182886130e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Capim;Consumo de energia Elétrica (kWH);-;-;2023;6,16198449105629e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Rio Capim;Consumo de energia Elétrica (kWH);-;-;2024;6,59362449912510e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tapajós;Consumo de energia Elétrica (kWH);-;-;2015;2,34238519000000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tapajós;Consumo de energia Elétrica (kWH);-;-;2016;2,32266123837000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tapajós;Consumo de energia Elétrica (kWH);-;-;2018;2,12370984811980e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tapajós;Consumo de energia Elétrica (kWH);-;-;2019;2,20399055408890e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tapajós;Consumo de energia Elétrica (kWH);-;-;2020;2,38685745058930e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tapajós;Consumo de energia Elétrica (kWH);-;-;2021;2,12370984811980e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tapajós;Consumo de energia Elétrica (kWH);-;-;2022;2,90148127423397e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tapajós;Consumo de energia Elétrica (kWH);-;-;2023;3,21200138966084e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tapajós;Consumo de energia Elétrica (kWH);-;-;2024;4,19703267251410e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tocantins;Consumo de energia Elétrica (kWH);-;-;2015;5,82736790000000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tocantins;Consumo de energia Elétrica (kWH);-;-;2016;6,02369376855000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tocantins;Consumo de energia Elétrica (kWH);-;-;2018;5,88387953695077e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tocantins;Consumo de energia Elétrica (kWH);-;-;2019;5,58852314003210e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tocantins;Consumo de energia Elétrica (kWH);-;-;2020;5,46517632110250e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tocantins;Consumo de energia Elétrica (kWH);-;-;2021;5,88387953695077e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tocantins;Consumo de energia Elétrica (kWH);-;-;2022;6,84230139216128e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tocantins;Consumo de energia Elétrica (kWH);-;-;2023;7,08311937294695e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Tocantins;Consumo de energia Elétrica (kWH);-;-;2024;7,87393233684360e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Xingu;Consumo de energia Elétrica (kWH);-;-;2015;5,80555966000000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Xingu;Consumo de energia Elétrica (kWH);-;-;2016;3,99714475072000e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Xingu;Consumo de energia Elétrica (kWH);-;-;2018;3,53152112447480e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Xingu;Consumo de energia Elétrica (kWH);-;-;2019;3,58751735648210e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Xingu;Consumo de energia Elétrica (kWH);-;-;2020;3,30240503888230e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Xingu;Consumo de energia Elétrica (kWH);-;-;2021;3,53152112447480e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Xingu;Consumo de energia Elétrica (kWH);-;-;2022;3,75841818905583e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Xingu;Consumo de energia Elétrica (kWH);-;-;2023;4,10019491202924e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Pará;Xingu;Consumo de energia Elétrica (kWH);-;-;2024;4,19833693052030e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Tocantins;Abaetetuba;Consumo de energia Elétrica (kWH);-;-;2015;7,98353000000000e+07
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Tocantins;Abaetetuba;Consumo de energia Elétrica (kWH);-;-;2016;8,21980726650000e+07
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Tocantins;Abaetetuba;Consumo de energia Elétrica (kWH);-;-;2018;7,90898676352800e+07
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Tocantins;Abaetetuba;Consumo de energia Elétrica (kWH);-;-;2019;7,61008354344700e+07
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Tocantins;Abaetetuba;Consumo de energia Elétrica (kWH);-;-;2020;8,12345478224700e+07
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Tocantins;Abaetetuba;Consumo de energia Elétrica (kWH);-;-;2021;1,15530307724364e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Tocantins;Abaetetuba;Consumo de energia Elétrica (kWH);-;-;2022;1,23595330014890e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Tocantins;Abaetetuba;Consumo de energia Elétrica (kWH);-;-;2023;1,33045812124363e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Tocantins;Abaetetuba;Consumo de energia Elétrica (kWH);-;-;2024;1,44481439838760e+08
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Rio Capim;Abel Figueiredo;Consumo de energia Elétrica (kWH);-;-;2015;6,36218300000000e+06
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Rio Capim;Abel Figueiredo;Consumo de energia Elétrica (kWH);-;-;2016;6,59926711300000e+06
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Rio Capim;Abel Figueiredo;Consumo de energia Elétrica (kWH);-;-;2018;7,15144710229000e+06
Infraestrutura;Tabela 49 - Consumo de Energia Elétrica Total (kWH) e Consumidores de Energia Elétrica por Tipo - 2023;Rio Capim;Abel Figueiredo;Consumo de energia Elétrica (kWH);-;-;2019;7,24404928842000e+06
