tema;indicador;ri;localidade;nivel1;nivel2;nivel3;ano;valor
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Baixo Amazonas;Óbitos Agressões Total;-;-;2019;1,25000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Baixo Amazonas;Óbitos Agressões Total;-;-;2020;1,05000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Baixo Amazonas;Óbitos Agressões Total;-;-;2021;1,20000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Baixo Amazonas;Óbitos Agressões Total;-;-;2022;1,26000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Baixo Amazonas;Óbitos Agressões Total;-;-;2023;1,28000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Baixo Amazonas;Óbitos Agressões Total;-;-;2024;8,10000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Carajás;Óbitos Agressões Total;-;-;2015;4,14000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Carajás;Óbitos Agressões Total;-;-;2016;4,47000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Carajás;Óbitos Agressões Total;-;-;2017;4,83000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Carajás;Óbitos Agressões Total;-;-;2019;3,39000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Carajás;Óbitos Agressões Total;-;-;2020;2,91000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Carajás;Óbitos Agressões Total;-;-;2021;3,00000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Carajás;Óbitos Agressões Total;-;-;2022;3,31000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Carajás;Óbitos Agressões Total;-;-;2023;2,98000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Carajás;Óbitos Agressões Total;-;-;2024;2,41000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guajará;Óbitos Agressões Total;-;-;2015;1,36900000000000e+03
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guajará;Óbitos Agressões Total;-;-;2016;1,70700000000000e+03
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guajará;Óbitos Agressões Total;-;-;2017;1,71800000000000e+03
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guajará;Óbitos Agressões Total;-;-;2019;9,39000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guajará;Óbitos Agressões Total;-;-;2020;6,32000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guajará;Óbitos Agressões Total;-;-;2021;6,05000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guajará;Óbitos Agressões Total;-;-;2022;5,61000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guajará;Óbitos Agressões Total;-;-;2023;5,12000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guajará;Óbitos Agressões Total;-;-;2024;5,45000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guamá;Óbitos Agressões Total;-;-;2015;3,18000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guamá;Óbitos Agressões Total;-;-;2016;3,40000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guamá;Óbitos Agressões Total;-;-;2017;3,48000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guamá;Óbitos Agressões Total;-;-;2019;2,99000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guamá;Óbitos Agressões Total;-;-;2020;2,23000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guamá;Óbitos Agressões Total;-;-;2021;2,40000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guamá;Óbitos Agressões Total;-;-;2022;2,14000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guamá;Óbitos Agressões Total;-;-;2023;1,77000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Guamá;Óbitos Agressões Total;-;-;2024;1,19000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Lago de Tucuruí;Óbitos Agressões Total;-;-;2015;1,83000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Lago de Tucuruí;Óbitos Agressões Total;-;-;2016;1,95000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Lago de Tucuruí;Óbitos Agressões Total;-;-;2017;2,03000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Lago de Tucuruí;Óbitos Agressões Total;-;-;2019;1,75000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Lago de Tucuruí;Óbitos Agressões Total;-;-;2020;1,31000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Lago de Tucuruí;Óbitos Agressões Total;-;-;2021;1,36000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Lago de Tucuruí;Óbitos Agressões Total;-;-;2022;1,54000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Lago de Tucuruí;Óbitos Agressões Total;-;-;2023;1,32000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Lago de Tucuruí;Óbitos Agressões Total;-;-;2024;1,24000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Marajó;Óbitos Agressões Total;-;-;2015;5,50000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Marajó;Óbitos Agressões Total;-;-;2016;7,30000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Marajó;Óbitos Agressões Total;-;-;2017;1,00000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Marajó;Óbitos Agressões Total;-;-;2019;8,70000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Marajó;Óbitos Agressões Total;-;-;2020;8,90000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Marajó;Óbitos Agressões Total;-;-;2021;8,40000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Marajó;Óbitos Agressões Total;-;-;2022;8,40000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Marajó;Óbitos Agressões Total;-;-;2023;7,70000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Marajó;Óbitos Agressões Total;-;-;2024;8,40000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Caeté;Óbitos Agressões Total;-;-;2015;1,22000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Caeté;Óbitos Agressões Total;-;-;2016;1,39000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Caeté;Óbitos Agressões Total;-;-;2017;1,49000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Caeté;Óbitos Agressões Total;-;-;2019;1,57000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Caeté;Óbitos Agressões Total;-;-;2020;1,44000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Caeté;Óbitos Agressões Total;-;-;2021;1,09000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Caeté;Óbitos Agressões Total;-;-;2022;1,26000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Caeté;Óbitos Agressões Total;-;-;2023;1,21000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Caeté;Óbitos Agressões Total;-;-;2024;9,70000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Capim;Óbitos Agressões Total;-;-;2015;2,75000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Capim;Óbitos Agressões Total;-;-;2016;3,13000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Capim;Óbitos Agressões Total;-;-;2017;3,25000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Capim;Óbitos Agressões Total;-;-;2019;3,12000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Capim;Óbitos Agressões Total;-;-;2020;3,09000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Capim;Óbitos Agressões Total;-;-;2021;2,74000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Capim;Óbitos Agressões Total;-;-;2022;2,53000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Capim;Óbitos Agressões Total;-;-;2023;2,60000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Rio Capim;Óbitos Agressões Total;-;-;2024;2,16000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tapajós;Óbitos Agressões Total;-;-;2015;1,05000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tapajós;Óbitos Agressões Total;-;-;2016;1,09000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tapajós;Óbitos Agressões Total;-;-;2017;1,03000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tapajós;Óbitos Agressões Total;-;-;2019;1,17000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tapajós;Óbitos Agressões Total;-;-;2020;9,90000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tapajós;Óbitos Agressões Total;-;-;2021;9,90000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tapajós;Óbitos Agressões Total;-;-;2022;1,16000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tapajós;Óbitos Agressões Total;-;-;2023;1,00000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tapajós;Óbitos Agressões Total;-;-;2024;9,90000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tocantins;Óbitos Agressões Total;-;-;2015;3,15000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tocantins;Óbitos Agressões Total;-;-;2016;3,34000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tocantins;Óbitos Agressões Total;-;-;2017;4,10000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tocantins;Óbitos Agressões Total;-;-;2019;2,73000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tocantins;Óbitos Agressões Total;-;-;2020;2,67000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tocantins;Óbitos Agressões Total;-;-;2021;2,57000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tocantins;Óbitos Agressões Total;-;-;2022;2,98000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tocantins;Óbitos Agressões Total;-;-;2023;2,26000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Tocantins;Óbitos Agressões Total;-;-;2024;2,27000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Xingu;Óbitos Agressões Total;-;-;2015;2,29000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Xingu;Óbitos Agressões Total;-;-;2016;2,20000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Xingu;Óbitos Agressões Total;-;-;2017;3,05000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Xingu;Óbitos Agressões Total;-;-;2019;2,74000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Xingu;Óbitos Agressões Total;-;-;2020;1,78000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Xingu;Óbitos Agressões Total;-;-;2021;2,13000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Xingu;Óbitos Agressões Total;-;-;2022;2,28000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Xingu;Óbitos Agressões Total;-;-;2023;2,19000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Pará;Xingu;Óbitos Agressões Total;-;-;2024;1,57000000000000e+02
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Abaetetuba;Óbitos Agressões Total;-;-;2015;7,50000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Abaetetuba;Óbitos Agressões Total;-;-;2016;7,00000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Abaetetuba;Óbitos Agressões Total;-;-;2017;9,50000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Abaetetuba;Óbitos Agressões Total;-;-;2019;6,30000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Abaetetuba;Óbitos Agressões Total;-;-;2020;3,40000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Abaetetuba;Óbitos Agressões Total;-;-;2021;5,30000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Abaetetuba;Óbitos Agressões Total;-;-;2022;6,30000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Abaetetuba;Óbitos Agressões Total;-;-;2023;3,30000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Abaetetuba;Óbitos Agressões Total;-;-;2024;4,50000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Rio Capim;Abel Figueiredo;Óbitos Agressões Total;-;-;2015;3,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Rio Capim;Abel Figueiredo;Óbitos Agressões Total;-;-;2016;2,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Rio Capim;Abel Figueiredo;Óbitos Agressões Total;-;-;2017;5,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Rio Capim;Abel Figueiredo;Óbitos Agressões Total;-;-;2019;2,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Rio Capim;Abel Figueiredo;Óbitos Agressões Total;-;-;2020;4,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Rio Capim;Abel Figueiredo;Óbitos Agressões Total;-;-;2021;9,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Rio Capim;Abel Figueiredo;Óbitos Agressões Total;-;-;2022;4,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Rio Capim;Abel Figueiredo;Óbitos Agressões Total;-;-;2023;1,00000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Rio Capim;Abel Figueiredo;Óbitos Agressões Total;-;-;2024;3,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Acará;Óbitos Agressões Total;-;-;2015;2,50000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Acará;Óbitos Agressões Total;-;-;2016;3,60000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Acará;Óbitos Agressões Total;-;-;2017;3,20000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Acará;Óbitos Agressões Total;-;-;2019;2,40000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Acará;Óbitos Agressões Total;-;-;2020;2,80000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Acará;Óbitos Agressões Total;-;-;2021;2,00000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Acará;Óbitos Agressões Total;-;-;2022;2,20000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Acará;Óbitos Agressões Total;-;-;2023;2,20000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Tocantins;Acará;Óbitos Agressões Total;-;-;2024;2,00000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Marajó;Afuá;Óbitos Agressões Total;-;-;2015;2,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Marajó;Afuá;Óbitos Agressões Total;-;-;2016;6,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Marajó;Afuá;Óbitos Agressões Total;-;-;2017;1,10000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Marajó;Afuá;Óbitos Agressões Total;-;-;2019;5,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Marajó;Afuá;Óbitos Agressões Total;-;-;2020;7,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Marajó;Afuá;Óbitos Agressões Total;-;-;2021;9,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Marajó;Afuá;Óbitos Agressões Total;-;-;2022;7,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Marajó;Afuá;Óbitos Agressões Total;-;-;2023;1,00000000000000e+01
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Marajó;Afuá;Óbitos Agressões Total;-;-;2024;5,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Araguaia;Água Azul do Norte;Óbitos Agressões Total;-;-;2015;3,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Araguaia;Água Azul do Norte;Óbitos Agressões Total;-;-;2016;3,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Araguaia;Água Azul do Norte;Óbitos Agressões Total;-;-;2017;4,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Araguaia;Água Azul do Norte;Óbitos Agressões Total;-;-;2019;2,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Araguaia;Água Azul do Norte;Óbitos Agressões Total;-;-;2020;6,00000000000000e+00
Segurança;Tabela 30 - Número de Óbitos por Agressão, População e Taxa de Homicídio Total - 2023;Araguaia;Água Azul do Norte;Óbitos Agressões Total;-;-;2021;9,00000000000000e+00
