Par,1560,1444,2966,2860,2827,2630,138,132,424,410,239,234,746,720,1199,1128,215,197,19075,18607,506,493,172,165,30067,29020,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Tapajós,43.0,32.0,168.0,166.0,143.0,134.0,5.0,5.0,18.0,18.0,7.0,7.0,23.0,23.0,29.0,27.0,9.0,8.0,786.0,786.0,18.0,18.0,3.0,3.0,1252.0,1227.0,11 Tapajós,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos.xlsx",Tapajós
Aveiro,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,11 Tapajós,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos.xlsx",Tapajós
Itaituba,22.0,13.0,161.0,159.0,127.0,118.0,3.0,3.0,8.0,8.0,4.0,4.0,9.0,9.0,13.0,12.0,5.0,4.0,556.0,556.0,11.0,11.0,1.0,1.0,920.0,898.0,11 Tapajós,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos.xlsx",Tapajós
Jacareacanga,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,15.0,2.0,2.0,1.0,1.0,30.0,30.0,11 Tapajós,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos.xlsx",Tapajós
Novo Progresso,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,1.0,1.0,7.0,7.0,4.0,4.0,2.0,2.0,61.0,61.0,3.0,3.0,0.0,0.0,97.0,96.0,11 Tapajós,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos.xlsx",Tapajós
Rurópolis,8.0,7.0,3.0,3.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,9.0,8.0,2.0,2.0,102.0,102.0,1.0,1.0,1.0,1.0,139.0,137.0,11 Tapajós,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos.xlsx",Tapajós
Trairão,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,52.0,52.0,1.0,1.0,0.0,0.0,57.0,57.0,11 Tapajós,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos.xlsx",Tapajós
Fonte: DATASUS,,,,,,,,,,,,,,,,,,,,,,,,,,,11 Tapajós,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos.xlsx",Tapajós
Elaboração: FAPESPA,,,,,,,,,,,,,,,,,,,,,,,,,,,11 Tapajós,22,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos",20,"Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 22 – Caracterização Hospitalar – Equip de Manutenção da Vida, Equip de Diagnóstico e Infra - 2025 ri tapajos.xlsx",Tapajós
