EstadoMunicpio,Codornas,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Bovino,
Pará,1980,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Bubalino,775075.0
RI Tapajós,0,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Bubalino,1949.0
Aveiro,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Bubalino,218.0
Itaituba,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Bubalino,1158.0
Jacareacanga,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Bubalino,49.0
Novo Progresso,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Bubalino,139.0
Rurópolis,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Bubalino,80.0
Trairão,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Bubalino,305.0
Fonte: IBGE/PPM,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Bubalino,
Elaboração: FAPESPA,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Bubalino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Bubalino,
Pará,1980,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Equino,499639.0
RI Tapajós,0,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Equino,23141.0
Aveiro,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Equino,1892.0
Itaituba,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Equino,6305.0
Jacareacanga,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Equino,590.0
Novo Progresso,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Equino,7303.0
Rurópolis,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Equino,4705.0
Trairão,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Equino,2346.0
Fonte: IBGE/PPM,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Equino,
Elaboração: FAPESPA,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Equino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Equino,
Pará,1980,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__total,587143.0
RI Tapajós,0,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__total,20466.0
Aveiro,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__total,1835.0
Itaituba,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__total,5500.0
Jacareacanga,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__total,870.0
Novo Progresso,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__total,5175.0
Rurópolis,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__total,5536.0
Trairão,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__total,1550.0
Fonte: IBGE/PPM,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__total,
Elaboração: FAPESPA,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__total,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__total,
Pará,1980,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__matrizes_de_sunos,93157.0
RI Tapajós,0,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__matrizes_de_sunos,2195.0
Aveiro,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__matrizes_de_sunos,532.0
Itaituba,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__matrizes_de_sunos,680.0
Jacareacanga,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__matrizes_de_sunos,138.0
Novo Progresso,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__matrizes_de_sunos,270.0
Rurópolis,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__matrizes_de_sunos,510.0
Trairão,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__matrizes_de_sunos,65.0
Fonte: IBGE/PPM,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__matrizes_de_sunos,
Elaboração: FAPESPA,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__matrizes_de_sunos,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Suno__matrizes_de_sunos,
Pará,1980,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Caprino,61762.0
RI Tapajós,0,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Caprino,2829.0
Aveiro,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Caprino,185.0
Itaituba,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Caprino,1446.0
Jacareacanga,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Caprino,30.0
Novo Progresso,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Caprino,432.0
Rurópolis,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Caprino,632.0
Trairão,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Caprino,104.0
Fonte: IBGE/PPM,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Caprino,
Elaboração: FAPESPA,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Caprino,
Nota: Os dados divulgados são RESULTADOS PRELIMINARES e podem sofrer alterações até a próxima divulgação,,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Caprino,
Pará,1980,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Ovino,284632.0
RI Tapajós,0,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Ovino,23638.0
Aveiro,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Ovino,1128.0
Itaituba,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Ovino,7550.0
Jacareacanga,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Ovino,558.0
Novo Progresso,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Ovino,6568.0
Rurópolis,-,11 Tapajós,45,Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,20,Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos,..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 45 - Efetivo de Rebanho Cabecas por Tipo - 2024 ri tapajos.xlsx,Tapajós,Ovino,5185.0
