Par,36906,425275,1080902,163405,137455,7716788,137,97,1871,16868,169935,254341,204611,3130177,2229561,15091,261114,426150,4729,74442,90615,1089,16329,43398,1646,16122,63855,18515,41560,1248357,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Tapajós,5780.0,38481.0,142320.0,5264.0,3577.0,178594.0,6,4,62,185.0,1068.0,1823.0,0,0,0,235,2141,5683,67,686,2336,6,60,180,8,52,262,15,24,639,11 Tapajós,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos.xlsx",Tapajós
Aveiro,180.0,1361.0,5444.0,571.0,337.0,14036.0,-,-,-,20.0,118.0,118.0,-,-,-,13,156,312,3,24,50,-,-,-,2,12,72,2,2,56,11 Tapajós,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos.xlsx",Tapajós
Itaituba,500.0,2500.0,10000.0,350.0,113.0,5876.0,-,-,-,20.0,150.0,375.0,-,-,-,165,1320,3960,22,136,544,3,24,72,1,10,40,2,2,56,11 Tapajós,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos.xlsx",Tapajós
Jacareacanga,180.0,2160.0,8652.0,4.0,2.0,80.0,-,-,-,10.0,60.0,120.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11 Tapajós,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos.xlsx",Tapajós
Novo Progresso,120.0,840.0,3360.0,10.0,10.0,450.0,-,-,-,30.0,120.0,300.0,-,-,-,10,110,275,20,300,1200,3,36,108,5,30,150,-,-,-,11 Tapajós,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos.xlsx",Tapajós
Rurópolis,3300.0,21120.0,72864.0,2679.0,2290.0,121027.0,-,-,-,5.0,30.0,54.0,-,-,-,17,255,510,14,98,196,-,-,-,-,-,-,6,15,437,11 Tapajós,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos.xlsx",Tapajós
Trairão,1500.0,10500.0,42000.0,1650.0,825.0,37125.0,6,4,62,100.0,590.0,856.0,-,-,-,30,300,626,8,128,346,-,-,-,-,-,-,5,5,90,11 Tapajós,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos.xlsx",Tapajós
Fonte: IBGE/PAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 Tapajós,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos.xlsx",Tapajós
Elaboração: FAPESPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 Tapajós,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos.xlsx",Tapajós
Nota: A quantidade produzida de coco-da-baía é expressa em mil frutos ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 Tapajós,43,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos",20,"Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 43 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Permanente - 2024 ri tapajos.xlsx",Tapajós
