Par,col,1,3344,437,3782,1_2,19,6505,681,7206,3,480,7663,747,8893,21,718,2,261,1002,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
RI Tapajós,-,-,159.0,6,165.0,-,-,292.0,9,301.0,-,-,339.0,11,350.0,1,20.0,-,5,26.0,11 Tapajós,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Aveiro,-,-,25.0,-,25.0,-,-,46.0,-,46.0,-,-,49.0,-,49.0,-,2.0,-,-,2.0,11 Tapajós,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Itaituba,-,-,81.0,5,86.0,-,-,90.0,5,95.0,-,-,111.0,7,118.0,1,10.0,-,3,14.0,11 Tapajós,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Jacareacanga,-,-,2.0,-,2.0,-,-,74.0,-,74.0,-,-,78.0,-,78.0,-,2.0,-,-,2.0,11 Tapajós,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Novo Progresso,-,-,7.0,1,8.0,-,-,22.0,4,26.0,-,-,23.0,4,27.0,-,2.0,-,2,4.0,11 Tapajós,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Rurópolis,-,-,41.0,-,41.0,-,-,57.0,-,57.0,-,-,60.0,-,60.0,-,1.0,-,-,1.0,11 Tapajós,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Trairão,-,-,3.0,-,3.0,-,-,3.0,-,3.0,-,-,18.0,-,18.0,-,3.0,-,-,3.0,11 Tapajós,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Fonte: MEC - INEP,,,,,,,,,,,,,,,,,,,,,11 Tapajós,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
Elaboração: FAPESPA,,,,,,,,,,,,,,,,,,,,,11 Tapajós,6,"Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós",20,"Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós","..\..\Desktop\tabelas-powerBI\11 Tapajós\Tabela 6 - Estabelecimentos de Creche e Ensinos Pré-Escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tapajós.xlsx",Tapajós
