Par,27792,9307,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Rio Capim,2199,351,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,10265.0
Abel Figueiredo,-,7,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,126.0
Aurora do Pará,-,-,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,16.0
Bujaru,-,-,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,84.0
Capitão Poço,75,9,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,175.0
Concórdia do Pará,-,2,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,235.0
Dom Eliseu,-,16,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,454.0
Garrafão do Norte,-,-,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,209.0
Ipixuna do Pará,238,31,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,133.0
Irituia,4,42,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,187.0
Mãe do Rio,4,2,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,165.0
Nova Esperança do Piriá,-,-,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,1.0
Ourém,72,1,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,79.0
Paragominas,1772,36,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,3191.0
Rondon do Pará,9,4,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,535.0
Tomé-Açu,25,200,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,2442.0
Ulianópolis,-,1,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,2233.0
Fonte: MTE-RAIS,,,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,
Elaboração: FAPESPA,,,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,117832,
RI Rio Capim,2199,351,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,3894.0
Abel Figueiredo,-,7,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,17.0
Aurora do Pará,-,-,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,16.0
Bujaru,-,-,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,18.0
Capitão Poço,75,9,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,172.0
Concórdia do Pará,-,2,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,75.0
Dom Eliseu,-,16,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,111.0
Garrafão do Norte,-,-,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,5.0
Ipixuna do Pará,238,31,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,64.0
Irituia,4,42,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,12.0
Mãe do Rio,4,2,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,9.0
Nova Esperança do Piriá,-,-,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,
Ourém,72,1,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,
Paragominas,1772,36,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,2331.0
Rondon do Pará,9,4,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,28.0
Tomé-Açu,25,200,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,991.0
Ulianópolis,-,1,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,45.0
Fonte: MTE-RAIS,,,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,
Elaboração: FAPESPA,,,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,99624,
RI Rio Capim,2199,351,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,261547,15045.0
Abel Figueiredo,-,7,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,261547,162.0
Aurora do Pará,-,-,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,261547,120.0
Bujaru,-,-,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,261547,128.0
Capitão Poço,75,9,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,261547,1236.0
Concórdia do Pará,-,2,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,261547,471.0
Dom Eliseu,-,16,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,261547,1564.0
Garrafão do Norte,-,-,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,261547,106.0
Ipixuna do Pará,238,31,10 Rio Capim,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim,..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio capim.xlsx,Rio Capim,261547,330.0
